Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked
62.990209341049194,10,0,00:11:23,00:12:26,
89.07907485961914,1,1,07:00:06,07:01:35,M_EjBmqo7gw
86.0082335472107,1,1,09:39:30,09:40:56,fLSiiM_zsLI
112.83196234703064,3,3,11:10:50,11:12:43,"LzWED7O8Bjg, lFp1z7yIfIs, UF4OFjonFUE"
59.91109251976013,1,0,12:36:12,12:37:12,
58.9974262714386,0,0,15:30:12,15:31:11,
33.48140358924866,0,0,15:57:50,15:58:24,
141.02294754981995,2,2,16:45:32,16:47:53,"x2k0FCEHNqM, Jm6iqWy5JzI"
97.49298477172852,4,2,17:11:59,17:13:37,"hsnv2nDeztE, LxgOcMBSAVQ"
59.82876896858215,4,0,17:26:56,17:27:56,
62.67809295654297,4,0,17:49:12,17:50:14,
126.51761412620544,7,3,18:38:47,18:40:53,"2Tp7VvbuqqU, vIJw9Pqvhtk, c86iUSEONmE"
208.51984453201294,9,8,20:07:37,20:11:06,"NtRpDpfE69Y, bmUooIwaDv8, iMEh9W8n2Oo, 61PnTSHBSYQ, 5qQek7wjWF0, nJgjiil5lz8, uwtdJh0Qvco, gavuEUcAV0U"
116.16493201255798,9,2,20:48:37,20:50:33,"LEVB5ensAyY, ekXsx1n-vz4"
183.45838403701782,14,5,21:15:35,21:18:39,"zDYyOKP2nMs, U6QiZMT1E4M, h3tSBFhyikU, rA2F8V-Cuug, lGCeLpZ_lpE"
111.55355596542358,13,0,21:21:48,21:23:39,
191.85766625404358,18,7,22:15:00,22:18:12,"fNiEf6W7pJY, XS7xmkY9N1w, yBTu6ebwbPU, y5UqG0uNWlg, lKsu4OuE0rw, DbHqUxg3U_o, A0mJaFknueU"
