Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked
100.76384854316711,2,2,08:55:06,08:56:47,"EQNFQ0DosOI, JZtOJPmVt_A"
102.89342451095581,3,3,10:22:14,10:23:57,"3ZeywenQKaU, p-ZVi6DPwLc, G9Sc_RNF-VE"
112.27405381202698,5,3,11:03:47,11:05:39,"kIt73fddlIU, AlKyymKUK-c, aFnjqsh2v3U"
48.461493730545044,5,0,11:06:58,11:07:46,
131.82388734817505,6,2,12:15:16,12:17:28,"hiLlEDQNcWg, pLdSYmevVUs"
125.47066044807434,5,3,15:05:20,15:07:26,"SsP7NjYd_lk, pos2Q5OVilo, Urnvt1t1UZ0"
138.21771621704102,6,2,16:05:48,16:08:06,"GjYzQ6ARAAY, 4NRWHwesCyY"
58.784363746643066,6,0,16:19:53,16:20:51,
111.21207690238953,6,1,17:04:41,17:06:32,YHuwKdyVBTk
120.011310338974,4,4,19:06:03,19:08:03,"tUJ0atwgQ48, dj1IG-QbHrk, nwcuiqCPIx4, L6VwubUPlEA"
222.42331171035767,14,11,20:16:55,20:20:38,"G3Fi5HfIcVQ, JEmUxqYztAM, l2cmzOG-jZI, WLyEZicwOtA, 5MN8NZMG9bA, k5b76jwm1m4, iHpjXoEfs_w, iQdzyXU_X3A, hETneGCKHjM, JJB46Mjm2t4, fUBJpS9Q0Qg"
178.12013244628906,13,4,21:16:52,21:19:50,"nWTgS3JFVkk, 1RmC3uI1QzU, Vwgn7YMUd3c, PGrygdZs5Mo"
166.40553283691406,10,7,23:47:01,23:49:47,"GeD-lKDv87I, E_zPBE1gu6A, 5vx0G9qAFbk, iZFbuuJ6xpE, MnhP_TEwgTA, ThkMOE9-39o, yfH7D2KXM5Y"
