Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
53.37364196777344,1,1,09:47:56,09:48:50,g0yPOTO5Q_Y,32.440420389175415
31.12991690635681,0,,10:19:19,10:19:51,,31.10512137413025
29.897772073745728,0,,11:06:54,11:07:24,,29.893770933151245
51.64557719230652,1,1,11:37:19,11:38:10,vyxlUvReKWM,30.032062530517578
63.80578804016113,2,1,12:59:50,13:00:54,"5z2v-08c_WA,vyxlUvReKWM",29.351250171661377
61.68608283996582,5,3,13:20:18,13:21:19,"hz-xQjIuDtk,5z2v-08c_WA,iz6FMgWFeKI,vyxlUvReKWM,QPv5royuumw",32.36260461807251
62.888994455337524,5,1,13:46:44,13:47:47,"hz-xQjIuDtk,Z3hfU7IB9QY,5z2v-08c_WA,iz6FMgWFeKI,QPv5royuumw",30.039236307144165
72.22600865364075,5,0,14:21:45,14:22:57,"hz-xQjIuDtk,Z3hfU7IB9QY,5z2v-08c_WA,iz6FMgWFeKI,QPv5royuumw",29.884137392044067
70.1726975440979,5,2,15:34:34,15:35:44,"hz-xQjIuDtk,Z3hfU7IB9QY,5z2v-08c_WA,tGEKooxKAuc,_vVkdoqRO9Q",32.41458225250244
66.51999378204346,5,1,16:08:04,16:09:11,"hz-xQjIuDtk,5z2v-08c_WA,tGEKooxKAuc,FY3rGO895SA,_vVkdoqRO9Q",30.954535007476807
69.52211546897888,5,1,18:51:12,18:52:22,"w4BF0FL2fFI,PVS2rF_WO9U,kKwSqs5rZjI,fXmJlXeMdXM,KB5dlu0ltPU",33.99963307380676
96.51570987701416,12,12,21:41:54,21:43:31,"8MXOV8SR7SM,9lGkyDsFW9g,Jg5xC8J4XFw,Nf-_m_BQpDE,VKEX3vqcvek,GxZ7blPI2_M,1ascmuJKn1Q,ZLzfW6WYcCw,gk8CUX_RZSg,E_GZwKFwPg4,uQm9bmtVJlw,m0eSTK1CUi4",37.249595165252686
103.6230947971344,17,8,22:38:23,22:40:07,"8MXOV8SR7SM,viUn35oHPDo,Jg5xC8J4XFw,Nf-_m_BQpDE,VKEX3vqcvek,rElt6ANBrtM,canGFqQEt64,CME_K_9cCOE,nyZNwKaxQB8,ryJIGz98iOM,JS9ON7rnmX8,1ascmuJKn1Q,IWcuu163k2w,ZLzfW6WYcCw,E_GZwKFwPg4,uQm9bmtVJlw,m0eSTK1CUi4",30.335509538650513
80.48752760887146,13,3,23:18:15,23:19:35,"Lco7EyRVrxY,viUn35oHPDo,Nf-_m_BQpDE,rElt6ANBrtM,canGFqQEt64,CME_K_9cCOE,8F1BlA5cpbU,0PDDxv3BuWU,nyZNwKaxQB8,ryJIGz98iOM,IWcuu163k2w,ZLzfW6WYcCw,m0eSTK1CUi4",29.12721276283264
