Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
43.739317893981934,2,2,06:14:33,06:15:17,"z_RVty1Oa9g,cOH1vx1WhX0",7.949433326721191
29.521480798721313,3,3,06:32:12,06:32:41,"AQONaE1gf6Y,z_RVty1Oa9g,cOH1vx1WhX0",2.794849157333374
51.956873655319214,3,3,07:08:41,07:09:32,"AQONaE1gf6Y,1tRcfgtjCCg,cOH1vx1WhX0",5.481247901916504
21.60977077484131,1,1,08:52:37,08:52:58,PprZ6Wpksj8,2.3641343116760254
34.149346351623535,4,4,17:13:46,17:14:20,"WvnRZF5qzHM,AJK9MVMVP_s,UmF1GxB5eCI,uWSZ8yAi-SI",4.748997449874878
28.54296350479126,3,3,18:48:53,18:49:22,"AJK9MVMVP_s,UmF1GxB5eCI,WvnRZF5qzHM",4.714672327041626
24.009345531463623,3,3,18:53:19,18:53:43,"AJK9MVMVP_s,WvnRZF5qzHM,UmF1GxB5eCI",5.05000114440918
27.343960285186768,5,5,19:00:43,19:01:10,"PHADGYt_dWQ,AJK9MVMVP_s,6gAVsGrhBRQ,WvnRZF5qzHM,UmF1GxB5eCI",2.262080430984497
37.881953954696655,7,4,19:03:18,19:03:55,"5jyLefFYPyM,WvnRZF5qzHM,UmF1GxB5eCI,AJK9MVMVP_s,6gAVsGrhBRQ,FBtrxRz2nS8,PHADGYt_dWQ",2.7559120655059814
48.595468282699585,7,7,19:06:13,19:07:02,"AJK9MVMVP_s,WvnRZF5qzHM,6gAVsGrhBRQ,5jyLefFYPyM,UmF1GxB5eCI,FBtrxRz2nS8,PHADGYt_dWQ",5.877548933029175
32.93013525009155,6,6,19:07:25,19:07:58,"AJK9MVMVP_s,6gAVsGrhBRQ,UmF1GxB5eCI,FBtrxRz2nS8,WvnRZF5qzHM,5jyLefFYPyM",2.371427297592163
24.567668676376343,6,0,19:08:44,19:09:09,"UmF1GxB5eCI,AJK9MVMVP_s,6gAVsGrhBRQ,5jyLefFYPyM,WvnRZF5qzHM,FBtrxRz2nS8",2.0061304569244385
46.803587436676025,7,4,20:58:07,20:58:53,"6gAVsGrhBRQ,RZH2N3Kohu4,AJK9MVMVP_s,UmF1GxB5eCI,UJJONYdwI2c,exfqyfxc_rA,oQyVxMt3Nvk",3.127387523651123
77.35927748680115,12,6,21:10:37,21:11:55,"No3PW_wevkU,UmF1GxB5eCI,RZH2N3Kohu4,2KmlKsYnjbE,a8YS5376i14,Oj1dunXOn3g,6gAVsGrhBRQ,exfqyfxc_rA,1MyYeBBSOk8,UJJONYdwI2c,AJK9MVMVP_s,utARztqCKmE",5.174980163574219
74.54951786994934,14,5,22:02:33,22:03:48,"exfqyfxc_rA,UJJONYdwI2c,Oj1dunXOn3g,aLVEKmbV4Ao,No3PW_wevkU,VSzM-qLqwdU,a8YS5376i14,5gYloJNItug,1MyYeBBSOk8,nwbU_jRZAgk,utARztqCKmE,2KmlKsYnjbE,6gAVsGrhBRQ,qnsxQ0qiF04",3.091444969177246
