Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
31.174222707748413,3,3,16:24:38,16:25:09,"yzu6azmZPig,GZIdmAhkGwQ,Mf0-nJ8KvCI",3.141367197036743
10.108069896697998,5,,17:02:24,17:02:34,,9.99605941772461
57.05845665931702,6,2,17:03:10,17:04:07,"MmCV12qiWU8,GZIdmAhkGwQ,atyPb6_zPOk,yzu6azmZPig,=""font-size,U2SH8-2DfNY",3.203784227371216
3.4938323497772217,6,,17:05:06,17:05:10,,3.3531429767608643
60.562089681625366,7,4,17:06:10,17:07:10,"GZIdmAhkGwQ,MmCV12qiWU8,MU7huAiZ66Q,atyPb6_zPOk,yzu6azmZPig,U2SH8-2DfNY,ZM9Oiqkzd5U",2.7388689517974854
58.342461347579956,7,0,17:08:03,17:09:02,"MmCV12qiWU8,GZIdmAhkGwQ,ZM9Oiqkzd5U,MU7huAiZ66Q,yzu6azmZPig,atyPb6_zPOk,U2SH8-2DfNY",8.774850845336914
56.294917583465576,11,5,17:43:16,17:44:12,"MmCV12qiWU8,VKqcU64NGHI,uug_pts_Cww,T5wZEUIzsXs,MU7huAiZ66Q,atyPb6_zPOk,4v-ZGYKVP1s,U2SH8-2DfNY,DMupc79TWJ4,ZM9Oiqkzd5U,yzu6azmZPig",4.497915506362915
55.89150333404541,15,4,18:24:06,18:25:02,"yzu6azmZPig,MmCV12qiWU8,VKqcU64NGHI,ZM9Oiqkzd5U,4v-ZGYKVP1s,atyPb6_zPOk,T5wZEUIzsXs,MU7huAiZ66Q,7IiEBlhMQWQ,PfFmcVvv1D4,uug_pts_Cww,nRc5uFPB2mc,DMupc79TWJ4,3te9xswsvEM,U2SH8-2DfNY",2.232311964035034
44.39584302902222,10,2,19:13:42,19:14:27,"MU7huAiZ66Q,jdio7hLzy3w,VKqcU64NGHI,uug_pts_Cww,ZM9Oiqkzd5U,T5wZEUIzsXs,DMupc79TWJ4,Kd_6K_nJPFc,U2SH8-2DfNY,4v-ZGYKVP1s",3.020987033843994
45.1559796333313,10,0,19:47:01,19:47:47,"MU7huAiZ66Q,ZM9Oiqkzd5U,jdio7hLzy3w,uug_pts_Cww,DMupc79TWJ4,VKqcU64NGHI,Kd_6K_nJPFc,T5wZEUIzsXs,4v-ZGYKVP1s,U2SH8-2DfNY",5.660223484039307
83.05590105056763,16,15,22:35:47,22:37:10,"O6GhxvK0gKQ,T8jUXh_sPNI,6zDyJnD8EI0,9uTkebi5ncw,2pZ7vXAteIk,ZoO6WijuXB4,PZG7DL7Cwk4,sPGkapp7WzM,8bhEUHZVTG8,TzcPLH4FNsM,Zo7APdvzezI,8MtT1U9xBmE,sKU85u5n3qg,8xq7w-bOye8,_O8BAaM58Mo,Ijof1Kj_brs",3.3429768085479736
68.627760887146,15,6,23:08:27,23:09:36,"nK-LUSPIFIY,9uTkebi5ncw,ZoO6WijuXB4,PZG7DL7Cwk4,Zo7APdvzezI,8MtT1U9xBmE,2pZ7vXAteIk,T8jUXh_sPNI,sKU85u5n3qg,8xq7w-bOye8,sPGkapp7WzM,6zDyJnD8EI0,TzcPLH4FNsM,O6GhxvK0gKQ,MUh5C2OGEc4",3.0502357482910156
