Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
40.73151993751526,0,,07:57:01,07:57:42,,30.984741926193237
53.47260141372681,1,1,08:05:35,08:06:28,uoAoXeHGwiM,31.008974313735962
58.7719247341156,2,1,09:49:03,09:50:02,"uoAoXeHGwiM,zGDzuvH9tYc",28.606979370117188
54.638267040252686,4,2,11:12:13,11:13:07,"pVusrFNq35Y,8kguHuaQIHY,22b2LK_iqlc,uoAoXeHGwiM",33.988396883010864
51.70202970504761,4,2,12:14:29,12:15:21,"pVusrFNq35Y,8wr-AYMnU-0,22b2LK_iqlc,cD59KF6N6js",29.331878900527954
44.97450304031372,4,0,12:23:40,12:24:25,"pVusrFNq35Y,8wr-AYMnU-0,22b2LK_iqlc,cD59KF6N6js",27.082154035568237
44.77504277229309,4,0,12:29:07,12:29:52,"pVusrFNq35Y,8wr-AYMnU-0,22b2LK_iqlc,cD59KF6N6js",26.94472336769104
43.475921630859375,3,0,14:04:06,14:04:50,"pVusrFNq35Y,8wr-AYMnU-0,cD59KF6N6js",28.331950187683105
59.85826015472412,2,0,14:37:53,14:38:53,"8wr-AYMnU-0,cD59KF6N6js",28.180660247802734
54.55036115646362,4,3,15:08:18,15:09:12,"fEuhfksPlMg,giyXk7ld4HU,8kw7NuYxtBI,cD59KF6N6js",28.46172046661377
79.55864310264587,6,6,20:15:05,20:16:25,"a7PrjOjwM0c,zl5P5lAvLwM,UGonijaVx0A,7DhcKvhKRrA,nNsMxVZm7z0,E9_La4PCH9s",46.7306923866272
101.89692544937134,6,0,20:16:52,20:18:34,"a7PrjOjwM0c,zl5P5lAvLwM,UGonijaVx0A,7DhcKvhKRrA,nNsMxVZm7z0,E9_La4PCH9s",47.148693323135376
191.60029816627502,20,18,22:13:34,22:16:46,"NXHqP1hXvC4,uQNiLF3r6mU,eo0Xaba1LEQ,AGJjAAEve40,vgZLZtp-qd4,a7PrjOjwM0c,HXn7h5FD1jE,cp7Ycj1PE9I,R6kfVpho-js,QMRZXPRzKb0,A6uNljB1Ofk,aWq8fSNrxRE,XtFQ1auDWUQ,uCs_3biRHfU,MDR6ln1t67Y,Dtaw5xWuags,wSyggKw5x9I,3OecEXuyfyA,1WCrqA1MfIE,Yl8sQVHBtb0",28.191682815551758
124.3356351852417,15,2,22:52:21,22:54:25,"NXHqP1hXvC4,eo0Xaba1LEQ,AGJjAAEve40,vgZLZtp-qd4,a7PrjOjwM0c,HXn7h5FD1jE,cp7Ycj1PE9I,R6kfVpho-js,QMRZXPRzKb0,A6uNljB1Ofk,bP4DKX7OKNc,3OecEXuyfyA,0a7aLrI_YSo,1WCrqA1MfIE,Yl8sQVHBtb0",27.915180921554565
139.28534245491028,16,2,23:15:20,23:17:39,"NXHqP1hXvC4,eo0Xaba1LEQ,vgZLZtp-qd4,a7PrjOjwM0c,-PziNUil23U,HXn7h5FD1jE,cp7Ycj1PE9I,R6kfVpho-js,QMRZXPRzKb0,A6uNljB1Ofk,bP4DKX7OKNc,3OecEXuyfyA,pgQXeetyVNE,0a7aLrI_YSo,1WCrqA1MfIE,Yl8sQVHBtb0",28.64812445640564
323.8817524909973,15,0,23:28:34,23:33:58,"NXHqP1hXvC4,eo0Xaba1LEQ,vgZLZtp-qd4,-PziNUil23U,HXn7h5FD1jE,cp7Ycj1PE9I,R6kfVpho-js,QMRZXPRzKb0,A6uNljB1Ofk,bP4DKX7OKNc,3OecEXuyfyA,pgQXeetyVNE,0a7aLrI_YSo,1WCrqA1MfIE,Yl8sQVHBtb0",33.74837017059326
