Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
52.11599588394165,2,2,07:20:53,07:21:45,"ZdmTTFtny7c,kbk95gShj-0",33.04039764404297
47.82491445541382,1,1,08:07:49,08:08:37,htSesevc0fw,33.43106126785278
49.844855546951294,2,1,10:30:36,10:31:26,"3_0ShRkXCwc,htSesevc0fw",33.36067986488342
59.526835680007935,2,0,10:43:21,10:44:20,"3_0ShRkXCwc,htSesevc0fw",43.78232741355896
64.02653741836548,3,2,12:09:04,12:10:08,"3_0ShRkXCwc,IBJClD5PuxI,gr8lQbKZRf8",33.057992935180664
48.975990533828735,2,2,15:10:00,15:10:49,"j617oqnneYU,dz5UVy6H7VA",32.438727378845215
45.700340032577515,2,0,16:23:09,16:23:55,"j617oqnneYU,dz5UVy6H7VA",31.065824031829834
58.29590606689453,4,4,20:15:25,20:16:23,"JG48VfeF5tQ,Gp1sYcktEAE,kD5WyI1qWgg,JQgqkx4-Cv8",33.466442346572876
92.55994892120361,9,9,21:11:38,21:13:10,"BejB00YtsbM,JG48VfeF5tQ,sIQSP55L6bI,qsY54uajAgo,XJj1lqmK1EE,zNXqoSodChc,NEVVGOmyHK0,m0_IPjgy8TM,Q8f1rRiLOWw",34.669301986694336
60.48778223991394,7,0,21:48:08,21:49:08,"sIQSP55L6bI,qsY54uajAgo,XJj1lqmK1EE,zNXqoSodChc,NEVVGOmyHK0,m0_IPjgy8TM,Q8f1rRiLOWw",32.17614722251892
68.10991668701172,11,4,22:16:47,22:17:55,"LCmZehmzNAY,1w5ivu_O1As,sIQSP55L6bI,qsY54uajAgo,XJj1lqmK1EE,nyPj3skUtj4,zNXqoSodChc,NEVVGOmyHK0,wGCdexq5iJM,m0_IPjgy8TM,Q8f1rRiLOWw",30.840897798538208
89.59370183944702,14,3,23:02:50,23:04:20,"38Gm6opkdJQ,LCmZehmzNAY,AZoNgzyDj1g,1w5ivu_O1As,sIQSP55L6bI,qsY54uajAgo,XJj1lqmK1EE,nyPj3skUtj4,zNXqoSodChc,UXdVNRH-zPU,NEVVGOmyHK0,wGCdexq5iJM,m0_IPjgy8TM,Q8f1rRiLOWw",29.148467540740967
