Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked
95.06021475791931,2,2,12:25:21,12:26:56,"dNQUf7U6B3A, VptLw_OnSoM"
122.65296816825867,2,0,13:36:35,13:38:38,
203.68791270256042,4,2,14:25:20,14:28:43,"6PAqBsNrnXI, T0NzWo0gn5s"
193.88439011573792,4,1,14:39:49,14:43:02,6aRcytQn-Js
185.6669316291809,4,1,15:52:22,15:55:28,DUkpjM-mixs
122.39218640327454,3,0,16:57:28,16:59:30,
176.47333884239197,3,1,17:26:18,17:29:14,zUwIoavGuHM
176.40204310417175,4,1,18:25:34,18:28:31,-wsn7FnBYg4
279.07435727119446,7,5,19:04:57,19:09:36,"-3l3yWkQobs, 6i6vEggI4mI, -VDW6aArtEA, rsodpTSC6xE, 0CuOHLT-IvM"
168.72120118141174,12,7,20:10:25,20:13:14,"8UAu-An4WlQ, zA9P6LGLDSw, _vZSOSkOuyg, BKGQBHrgvgI, K8k51puuENQ, 02DiuquOAiM, P-FXVLVijFs"
85.67588949203491,12,0,20:30:07,20:31:33,
217.4032289981842,14,10,21:35:54,21:39:32,"IFS75EcONqU, ZfUQ_RqKgXw, 4fJ7ceoHqlY, wZuyHRgTShc, S-UTAx7VL34, q1qVyuK38_I, RBR-n0bHRgw, xKWptbabzwc, QCUj9JG49rM, osJRD-e_Fo0"
192.62327456474304,19,5,22:05:35,22:08:47,"YngQkA0ND8g, UcBbW0xMyzk, _crdHNWJdoM, 5vbhPhEYKxw, KpuCyBZ6xyw"
