Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked
77.3024377822876,3,3,09:35:02,09:36:19,"omP21ISQS9w, Y2g-ucwPcrw, Ds-7Ibf381Y"
97.56244206428528,8,6,12:04:36,12:06:14,"terewmFs8_M, QaRpTiH80j0, fo1k9ulxmnQ, CbfIibwBSUc, cgeFVjbR6rA, USr1T-jZTfE"
89.13405227661133,7,2,12:57:46,12:59:15,"4l62hc8nJ5E, KjJQmg-lfvU"
88.68645811080933,8,2,14:03:52,14:05:21,"HCWi8GGV8s8, x1dBjVFjeJ0"
84.26456761360168,7,0,14:39:28,14:40:53,
87.53656935691833,7,0,14:49:28,14:50:56,
80.84432435035706,7,0,15:04:11,15:05:32,
87.81482362747192,7,0,15:09:10,15:10:38,
81.85093188285828,7,0,15:11:14,15:12:36,
83.1561119556427,7,0,15:40:06,15:41:29,
93.32170128822327,6,0,15:47:07,15:48:41,
73.10456085205078,6,0,15:51:53,15:53:06,
73.41389274597168,5,0,15:55:06,15:56:19,
75.27619481086731,6,1,16:13:19,16:14:34,7GXc52pda7Q
91.10641956329346,4,0,17:02:38,17:04:10,
82.8809266090393,3,0,17:45:26,17:46:49,
65.84742665290833,2,1,18:22:07,18:23:12,bTojiHhfOdw
70.05900144577026,5,1,19:05:37,19:06:47,TQaEbHUCSTM
75.20074462890625,6,3,19:20:46,19:22:02,"N_3nBxeSojc, pSg-0zUrbMQ, EmVvUDE14SI"
95.70191192626953,6,0,19:26:43,19:28:19,
95.11782908439636,8,3,20:11:43,20:13:18,"bMgTpRtxheY, R_RPrwu_MVw, WOoQzNWaqTY"
87.69533681869507,8,0,20:15:41,20:17:09,
116.25139021873474,15,9,21:14:28,21:16:24,"FBRtaCfqfzM, -WTep9tOv60, ZJBUQORXLlM, I0m6oldjZqI, tJ-GAzOjeY0, sN1wwA8vNic, _Zhz_KojuWU, rdoZzDoYf4c, 7DQuAXp3EIE"
152.0761661529541,15,0,21:27:01,21:29:33,
150.27761697769165,15,2,21:50:52,21:53:22,"ad6WWTNyUak, rdoZzDoYf4c"
141.75778317451477,17,3,22:09:52,22:12:14,"-WxOxvDeoVA, _DMBdIaklbQ, CuWqagyCKcc"
141.98284673690796,16,1,22:16:08,22:18:30,xZJWiCPjLls
97.84596300125122,10,1,23:37:00,23:38:38,bWznn-7qYPY
