Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
2.560974597930908,0,,08:33:21,08:33:24,,2.4227335453033447
2.862173080444336,0,,08:39:33,08:39:36,,2.527116298675537
33.50506830215454,5,5,11:35:57,11:36:31,"pgtOTQdm9pQ,P0Fq-bKdNro,lFnAkfnc68A,JZjuS793OyE,jC0lZsKvS58",3.7235805988311768
37.4955940246582,6,3,12:25:27,12:26:04,"JZjuS793OyE,VfCC0OgcLHc,pgtOTQdm9pQ,jC0lZsKvS58,9iJWgq_eyRI,P0Fq-bKdNro",6.460596084594727
34.13862156867981,6,0,12:26:13,12:26:47,"jC0lZsKvS58,pgtOTQdm9pQ,JZjuS793OyE,P0Fq-bKdNro,VfCC0OgcLHc,9iJWgq_eyRI",4.411395311355591
43.78330135345459,9,5,14:04:53,14:05:37,"pgtOTQdm9pQ,SD8nrZqn3BE,n-HekzAiTLw,j34VLWShHN8,MPXbluTIOfs,VfCC0OgcLHc,jC0lZsKvS58,T5IedtQvl4Q,P0Fq-bKdNro",4.003827810287476
41.10353946685791,6,3,16:36:04,16:36:45,"Qa0pbWNpJzc,jC0lZsKvS58,SD8nrZqn3BE,Fqdjg87pBm0,VfCC0OgcLHc,1jY_jqpJCrI",7.882278680801392
35.20366168022156,7,4,17:22:15,17:22:50,"VfCC0OgcLHc,s0zo76m2Fzo,SD8nrZqn3BE,jC0lZsKvS58,KlUPIWPQTaU,TbeBkvQAw2w,8Gj0g32SgLw",2.4108099937438965
68.17085719108582,9,3,18:19:08,18:20:16,"2TFFs76OuT8,s0zo76m2Fzo,VfCC0OgcLHc,xr0tl3_FBbM,jC0lZsKvS58,TbeBkvQAw2w,8Gj0g32SgLw,KlUPIWPQTaU,eUxsMqLm_I4",8.073307037353516
48.397650718688965,9,2,19:04:34,19:05:22,"eUxsMqLm_I4,8Gj0g32SgLw,xr0tl3_FBbM,2TFFs76OuT8,VfCC0OgcLHc,KlUPIWPQTaU,ydm9j3DHCB4,TbeBkvQAw2w,W0Fo39SpN-g",7.4035398960113525
21.69263243675232,3,1,20:57:49,20:58:11,"8Gj0g32SgLw,ZY_kwiM9j78,_i9c3h6vFnc",3.117771863937378
47.172404050827026,7,7,21:16:42,21:17:29,"RiQbcYvSasg,pQmcw3SDjxo,AGwyK4LDYRc,U9QhLVd1JuE,vVwJ5fduaEY,P2SEPQxfa-k,F0HpiIQvmpU",5.762991428375244
