Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
29.224550008773804,2,2,09:35:23,09:35:52,"PuVYOrWDjPU,-_ow1oBpBLA",5.11677885055542
37.67306613922119,2,1,11:02:55,11:03:32,"KtcEnGjp5ew,PuVYOrWDjPU",4.417879343032837
45.42476534843445,3,3,12:33:37,12:34:22,"SA6JuFr9ccQ,NB7_nTpuiEM,KtcEnGjp5ew",9.172152996063232
30.307013034820557,1,0,14:04:41,14:05:11,NB7_nTpuiEM,5.341819524765015
47.688817739486694,3,3,16:45:56,16:46:43,"Myn0Tlrg9vw,sw4zlbMNC1w,OGpTQbdSe6o",17.613033294677734
46.47867012023926,10,7,19:09:38,19:10:25,"sw4zlbMNC1w,RDqDv4filow,XIxAjhF22VA,ayqBYZ_Vx5g,_aeD-bx7ZMI,jueO7ettcrk,Zj1EiLqXi2I,H4Ac7ICs36k,gM2oV5F9XEk,6EJDwh6Xjv0",2.4201064109802246
48.6041214466095,8,1,19:46:33,19:47:22,"XIxAjhF22VA,_aeD-bx7ZMI,Zj1EiLqXi2I,gM2oV5F9XEk,ayqBYZ_Vx5g,jueO7ettcrk,sw4zlbMNC1w,6EJDwh6Xjv0",3.223405122756958
45.12314581871033,9,4,20:03:07,20:03:52,"Zj1EiLqXi2I,jueO7ettcrk,XIxAjhF22VA,_aeD-bx7ZMI,Fuq9__yqZxw,gM2oV5F9XEk,S9n0AzngCuc,P6izMghljpA,-zQzd9pDHAw",1.1412293910980225
44.27028965950012,9,1,20:19:14,20:19:58,"Zj1EiLqXi2I,jueO7ettcrk,Fuq9__yqZxw,S9n0AzngCuc,_aeD-bx7ZMI,XIxAjhF22VA,P15IE0zhsws,P6izMghljpA,-zQzd9pDHAw",1.2322499752044678
38.537898778915405,7,0,20:53:33,20:54:11,"P6izMghljpA,S9n0AzngCuc,P15IE0zhsws,-zQzd9pDHAw,_aeD-bx7ZMI,jueO7ettcrk,Fuq9__yqZxw",3.017498016357422
61.84567213058472,11,5,21:07:27,21:08:29,"z11iPY1V9cc,_qyauKqzGcI,kr2r76GCUJc,S9n0AzngCuc,Jg0-jqBEi2s,AyRruuzP7Ow,P6izMghljpA,P15IE0zhsws,Fuq9__yqZxw,-zQzd9pDHAw,jueO7ettcrk",7.901441335678101
104.12955737113953,11,0,21:14:39,21:16:23,"-zQzd9pDHAw,kr2r76GCUJc,P15IE0zhsws,_qyauKqzGcI,AyRruuzP7Ow,S9n0AzngCuc,z11iPY1V9cc,jueO7ettcrk,Fuq9__yqZxw,P6izMghljpA,Jg0-jqBEi2s",8.81519603729248
67.66440606117249,13,3,22:05:07,22:06:15,"jueO7ettcrk,Fuq9__yqZxw,Jg0-jqBEi2s,kr2r76GCUJc,z11iPY1V9cc,VbydjE51sgY,_qyauKqzGcI,UAH_wGEUtAw,0c7kn8V-6xU,P6izMghljpA,P15IE0zhsws,AyRruuzP7Ow,S9n0AzngCuc",9.157680988311768
47.491310119628906,12,0,22:28:03,22:28:50,"jueO7ettcrk,Fuq9__yqZxw,z11iPY1V9cc,kr2r76GCUJc,_qyauKqzGcI,VbydjE51sgY,S9n0AzngCuc,Jg0-jqBEi2s,UAH_wGEUtAw,0c7kn8V-6xU,P15IE0zhsws,P6izMghljpA",1.2175960540771484
55.7386589050293,13,3,23:14:36,23:15:31,"_qyauKqzGcI,7IkOFqYbJeg,Fuq9__yqZxw,jueO7ettcrk,z11iPY1V9cc,VbydjE51sgY,Jg0-jqBEi2s,S9n0AzngCuc,UAH_wGEUtAw,P6izMghljpA,TzqlTxishOw,P15IE0zhsws,I0fMNxXV2Zg",1.2176475524902344
