Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked
154.13381481170654,9,9,16:48:33,16:51:07,"LkbWSkQb8ak, qEABsUAnhW8, wlWS88ph2Dc, UrasgZej4jo, _OEIMAyukuA, Lt0wFto6vk4, 7OaiQTo9N20, vwtY7PChwcQ, abEu6VxS5_Y"
96.38001823425293,9,0,16:58:40,17:00:16,
91.00938129425049,10,2,17:01:30,17:03:01,"b0Y_pXQWmY4, q0FJgsdmj7I"
113.94100260734558,11,1,17:06:01,17:07:55,e3pE08r6wY0
134.26105165481567,9,1,17:38:39,17:40:53,vtqmIhyt2qY
110.31287908554077,12,6,18:15:25,18:17:15,"lXjcd_dcjkw, Itvo7cuvL0A, PjXVRABfP7Q, LUdEhrK7Bm4, xoTxHqsKIVo, fROx4XFq-Kg"
120.98736572265625,10,0,18:39:20,18:41:21,
97.64091730117798,10,3,19:11:30,19:13:08,"FiGHnfyDR38, vesw8iGMdaw, NbFAn8bFxQ4"
129.4946415424347,9,1,19:35:31,19:37:41,gH53cNqBViE
105.66565871238708,6,1,20:05:50,20:07:36,NsOM_A1T1aE
113.51740002632141,6,2,20:40:19,20:42:13,"dhJyQ97laCg, ZUB0BNn1Ke0"
96.72157549858093,5,1,21:03:28,21:05:04,-voMby0Y-rk
91.83600068092346,7,3,21:10:27,21:11:59,"uTt1nBkFE4w, iyp50fQTItk, dqZ12uPJIyc"
156.58953428268433,22,8,22:07:05,22:09:42,"C9Ry4yMkaF8, yxcFZax_tU8, isROHow0ucY, HI9HKcUf51k, WBjez9yHM-Q, juGIlXkxX6k, 7KsRRXx81yY, 5MbHzokoDKI"
145.85118579864502,13,1,22:34:56,22:37:22,7Jjx13aacko
132.83432173728943,12,2,23:18:55,23:21:07,"sSXtEGwhrWM, 8kyxf8Ejpb8"
261.0232741832733,11,1,23:22:19,23:26:40,sSXtEGwhrWM
