Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
24.218008756637573,2,2,05:42:51,05:43:15,"pEip4fdyfd8,pyh1F25LgWM",1.9032762050628662
18.40948510169983,1,1,07:55:20,07:55:38,C6WsvUe0NWw,1.858201026916504
26.72652292251587,5,4,10:30:34,10:31:01,"-gGO4C-MuzI,uBs5cAlLeWI,C6WsvUe0NWw,TFqrjecfWtE,RpsiK4acCdA",2.6886799335479736
27.46515655517578,5,0,10:50:21,10:50:48,"-gGO4C-MuzI,C6WsvUe0NWw,TFqrjecfWtE,RpsiK4acCdA,uBs5cAlLeWI",2.1699090003967285
39.19739389419556,7,7,18:43:30,18:44:09,"0tpOvnlDN84,ZQ62h-0OxgU,pfQ_Es2O5aY,Bz-ve35JTuQ,Dxc4wn1oiOQ,DCyUjtmXPAo,54XwEyCJxk0",6.150703191757202
34.269731283187866,8,2,19:09:17,19:09:51,"0tpOvnlDN84,pfQ_Es2O5aY,utxhdG_JHyA,Bz-ve35JTuQ,DCyUjtmXPAo,ZQ62h-0OxgU,54XwEyCJxk0,Lx_4vGVJU_g",1.0572402477264404
36.552281856536865,9,2,19:51:44,19:52:21,"aSxWbiACO5I,pfQ_Es2O5aY,0tpOvnlDN84,0y3CkFyPcW4,utxhdG_JHyA,54XwEyCJxk0,Bz-ve35JTuQ,DCyUjtmXPAo,Lx_4vGVJU_g",1.0194919109344482
45.848273515701294,10,4,20:09:16,20:10:02,"7OTsyBOFqBQ,Bz-ve35JTuQ,0tpOvnlDN84,DCyUjtmXPAo,wexVb68iMHM,pfQ_Es2O5aY,utxhdG_JHyA,54XwEyCJxk0,vmEeU53-Z8Y,ppEO52vNOIc",1.276512622833252
48.59992837905884,11,8,21:15:47,21:16:35,"7OTsyBOFqBQ,u8wGdFej35I,TUb9mM2HA_U,6FuiOnBpku8,hFzfaZShwKE,gbGgo9VWyuw,aNAHJGK2PJY,54XwEyCJxk0,6RxiCw72vM8,Y_q1L9Kv03o,vmEeU53-Z8Y",1.1600396633148193
54.233619928359985,14,4,22:04:16,22:05:10,"7OTsyBOFqBQ,duJJfLltTYI,hFzfaZShwKE,6FuiOnBpku8,u8wGdFej35I,aNAHJGK2PJY,Y_q1L9Kv03o,F_nv-hpwaD8,6RxiCw72vM8,TUb9mM2HA_U,gbGgo9VWyuw,G7YawzPvaEU,vmEeU53-Z8Y,__6fotGnD0g",1.0400888919830322
39.606544971466064,11,3,23:17:01,23:17:41,"u8wGdFej35I,5WdmykUWXCk,TUb9mM2HA_U,6FuiOnBpku8,F_nv-hpwaD8,duJJfLltTYI,REcGXEDsFVo,ooMv898Mmn4,6RxiCw72vM8,Y_q1L9Kv03o,gbGgo9VWyuw",1.2283096313476562
