Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
68.92174816131592,11,0,00:44:33,00:45:42,"rv6WD8R3lTo,bU46QYzqlYU,69ZUKNoN_Eo,9qZw_AAz9GQ,PTBoeiVqAV0,8k7JJ6jiqe8,I8SYPfyb2Pg,h6HgW3SMi-s,ZaqtFPP6HSQ,4KGhQwXXzhw,R9dN4DheEEU",30.66788625717163
56.35831046104431,2,2,09:59:29,10:00:25,"jJ1fg6iO4g8,gGmE3SJiJaI",36.063416719436646
72.46571707725525,4,1,10:23:08,10:24:21,"jJ1fg6iO4g8,dm6ktkSJmCY,gGmE3SJiJaI,Tzre6rgln2k",34.63121175765991
106.56465554237366,6,3,11:32:43,11:34:29,"jJ1fg6iO4g8,AaOv4yN8XAI,gGmE3SJiJaI,_JFw4c3Tz1k,Tzre6rgln2k,xfY6eCY83kM",45.78869581222534
103.07347702980042,9,3,12:13:11,12:14:54,"jJ1fg6iO4g8,WRuIn0kO_U0,AaOv4yN8XAI,dQzA37uqbW4,gGmE3SJiJaI,ATqsni2iNt4,_JFw4c3Tz1k,Tzre6rgln2k,xfY6eCY83kM",38.8545298576355
74.86202216148376,10,2,13:27:04,13:28:19,"TGOenZUIxd4,jJ1fg6iO4g8,WRuIn0kO_U0,AaOv4yN8XAI,dQzA37uqbW4,gGmE3SJiJaI,ATqsni2iNt4,_JFw4c3Tz1k,f-7mQPPc1lw,xfY6eCY83kM",32.30286407470703
82.75090551376343,9,1,14:00:59,14:02:22,"TGOenZUIxd4,WRuIn0kO_U0,dQzA37uqbW4,gGmE3SJiJaI,ATqsni2iNt4,_JFw4c3Tz1k,f-7mQPPc1lw,ZZWByloazOs,xfY6eCY83kM",28.959419012069702
71.20406293869019,6,1,15:30:17,15:31:28,"OYMpCYOH8VY,TGOenZUIxd4,WRuIn0kO_U0,ATqsni2iNt4,_JFw4c3Tz1k,f-7mQPPc1lw",34.242462158203125
60.933858156204224,8,2,16:49:06,16:50:07,"OYMpCYOH8VY,TGOenZUIxd4,WRuIn0kO_U0,ohRZ_fmGP7E,ATqsni2iNt4,_JFw4c3Tz1k,f-7mQPPc1lw,VUb6Gc7JDSo",29.14700961112976
89.71168351173401,9,0,17:21:00,17:22:29,"OYMpCYOH8VY,TGOenZUIxd4,aF4c4L69SwU,WRuIn0kO_U0,ohRZ_fmGP7E,ATqsni2iNt4,_JFw4c3Tz1k,f-7mQPPc1lw,VUb6Gc7JDSo",29.08341336250305
52.42492485046387,5,0,18:27:52,18:28:44,"aF4c4L69SwU,WRuIn0kO_U0,ohRZ_fmGP7E,_JFw4c3Tz1k,VUb6Gc7JDSo",29.246683835983276
66.63185262680054,9,5,19:09:36,19:10:42,"8rUpQYW_ScI,Razjoh7c_Ek,aF4c4L69SwU,jxY5OVuvztc,WRuIn0kO_U0,iC2l_12j7aM,_JFw4c3Tz1k,PmdRqNbWkQc,VUb6Gc7JDSo",29.67448616027832
62.72342920303345,9,0,19:40:41,19:41:44,"8rUpQYW_ScI,Razjoh7c_Ek,aF4c4L69SwU,jxY5OVuvztc,WRuIn0kO_U0,iC2l_12j7aM,_JFw4c3Tz1k,PmdRqNbWkQc,VUb6Gc7JDSo",28.189316749572754
76.3716094493866,13,4,20:04:24,20:05:40,"W-9GEmHS2Zs,8rUpQYW_ScI,Razjoh7c_Ek,aF4c4L69SwU,jxY5OVuvztc,WRuIn0kO_U0,Yl1y4AH44VE,iC2l_12j7aM,_JFw4c3Tz1k,PmdRqNbWkQc,j0RMSEsicvY,onSzj-90BlY,VUb6Gc7JDSo",32.26154923439026
80.94936013221741,13,0,20:08:16,20:09:37,"W-9GEmHS2Zs,8rUpQYW_ScI,Razjoh7c_Ek,aF4c4L69SwU,jxY5OVuvztc,WRuIn0kO_U0,Yl1y4AH44VE,iC2l_12j7aM,_JFw4c3Tz1k,PmdRqNbWkQc,j0RMSEsicvY,onSzj-90BlY,VUb6Gc7JDSo",33.8788788318634
106.9929871559143,16,7,21:10:17,21:12:04,"W-9GEmHS2Zs,8rUpQYW_ScI,vDYQwMrWEes,JLIrbAzhlvo,DaT7j74W7zw,7MzLAU8y95E,aF4c4L69SwU,jxY5OVuvztc,Yl1y4AH44VE,NdP_r-Cl5Yw,_JFw4c3Tz1k,PmdRqNbWkQc,j0RMSEsicvY,onSzj-90BlY,QzTGbZ7uo9E,be8U6Y1WNfQ",32.46539282798767
107.38726019859314,17,5,22:17:42,22:19:29,"W-9GEmHS2Zs,eF8fFEbhKes,JLIrbAzhlvo,DaT7j74W7zw,7MzLAU8y95E,aF4c4L69SwU,Yl1y4AH44VE,NdP_r-Cl5Yw,NiziRRHFZGA,_JFw4c3Tz1k,PmdRqNbWkQc,j0RMSEsicvY,Iv06eU1HUl8,xXuv2r9SCyg,QzTGbZ7uo9E,be8U6Y1WNfQ,_ASV8z9ibI8",34.82489323616028
83.03219246864319,12,4,23:26:33,23:27:56,"4BLpH9Fd6Xk,eF8fFEbhKes,JLIrbAzhlvo,DaT7j74W7zw,7MzLAU8y95E,EanH5xq0seQ,Yl1y4AH44VE,NdP_r-Cl5Yw,NiziRRHFZGA,j0RMSEsicvY,QzTGbZ7uo9E,WiBxreeG_Vk",30.37364149093628
