Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked
120.73074674606323,1,1,12:08:05,12:10:06,wxDpKY46Xik
55.55785417556763,1,0,12:17:45,12:18:40,
144.52993869781494,3,2,13:02:05,13:04:29,"AZG1IFtOxLo, z72WjhFuwXg"
54.24671292304993,3,0,13:40:46,13:41:40,
79.09167218208313,3,0,14:17:09,14:18:28,
69.21004223823547,3,0,14:22:40,14:23:49,
95.57621479034424,3,1,16:12:49,16:14:25,LdanEIKw8Xc
106.9605119228363,2,1,16:45:09,16:46:56,1scYp_Yialo
115.29678702354431,5,3,17:13:36,17:15:32,"VXmU7mSdODM, fVdzGPtCOBc, 8ZbYJWYv22Y"
147.64826440811157,8,5,19:10:45,19:13:13,"vZ_BEotxnY8, tJjTg97j590, 6v-PMHI8MeQ, 4e7byH6oEeo, Vtaqr-Yifu8"
60.10057783126831,7,0,19:43:54,19:44:54,
252.26117825508118,14,10,20:14:10,20:18:22,"cYSzA2BUNmI, blqykZwvInY, i6ahRn3-L8U, 01623OP1sLk, 6kFPpKbashM, NrSphoyXkMQ, RCrBR4pCGoM, I0bDMBXM_Fk, mHAfX_Nhtp4, bFWAaw4rBy0"
191.49726676940918,15,5,21:47:47,21:50:59,"kOfjW3R9ugQ, xSh38sTqJ_I, pJSLYM-VUTA, fMGZhOo9c3c, K1S64hNcSrI"
209.12954878807068,19,7,22:01:57,22:05:26,"gt_Dhf49Ay4, FmbNHJZIZFQ, LSKh5qina24, tWzjTk7s9uA, BwIdUhy64nU, QCjUtf8gz1k, iV38a87twMY"
390.46459197998047,12,1,22:25:24,22:31:55,LGeKz_hzt-c
