Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
28.12479257583618,2,2,05:16:00,05:16:29,"rF2E_16SItA,DD7jnes-goI",6.200354337692261
27.30089259147644,3,3,05:40:51,05:41:18,"BtYkLTsgfDo,DD7jnes-goI,rF2E_16SItA",2.211033344268799
22.763076305389404,2,2,06:14:41,06:15:03,"f3zWbV4joAE,rF2E_16SItA",2.3154077529907227
22.078423023223877,2,2,08:20:27,08:20:50,"6_PbBS0vGVo,f3zWbV4joAE",2.3752315044403076
20.362281322479248,2,2,10:30:35,10:30:56,"6_PbBS0vGVo,2QPTyJ_HCKs",5.044332504272461
18.30013656616211,2,2,10:32:01,10:32:20,"2QPTyJ_HCKs,6_PbBS0vGVo",2.3830153942108154
17.14213466644287,2,1,10:32:55,10:33:12,"6_PbBS0vGVo,2QPTyJ_HCKs",2.6413443088531494
18.768605709075928,2,0,11:12:33,11:12:52,"2QPTyJ_HCKs,6_PbBS0vGVo",3.132309675216675
22.120681047439575,3,2,14:02:57,14:03:19,"0jrqLG0BVjM,2QPTyJ_HCKs,Mj1FkqYibTs",3.0549893379211426
18.33176326751709,2,1,15:00:52,15:01:11,"Mj1FkqYibTs,napw7vyXlVs",2.7079014778137207
22.18391990661621,4,2,15:37:19,15:37:42,"FWSTLHVt7DQ,vBDn1G3GJao,Mj1FkqYibTs,napw7vyXlVs",3.1871190071105957
23.763830423355103,5,1,16:44:32,16:44:55,"rLY1kqG7gew,FWSTLHVt7DQ,napw7vyXlVs,Mj1FkqYibTs,vBDn1G3GJao",3.479031801223755
36.39577627182007,8,3,17:14:24,17:15:00,"eFU0rSu0ms0,napw7vyXlVs,vBDn1G3GJao,rLY1kqG7gew,2tjCtd59jA4,Mj1FkqYibTs,5D3Akep3p9g,FWSTLHVt7DQ",2.8579297065734863
57.308541774749756,13,5,18:28:42,18:29:39,"tmqU1R78baY,napw7vyXlVs,g6Fvi2w-taU,5D3Akep3p9g,FWSTLHVt7DQ,m1XUAwgh6BI,vBDn1G3GJao,Mj1FkqYibTs,eFU0rSu0ms0,zk1oSCX8yBo,G56Z5EbsMXM,rLY1kqG7gew,2tjCtd59jA4",4.199524402618408
