Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
52.93291974067688,2,2,09:58:48,09:59:41,"tfWmqeNmcUE,duVfGtSSmFY",33.8250572681427
76.20970869064331,2,0,10:28:34,10:29:50,"tfWmqeNmcUE,duVfGtSSmFY",34.77360248565674
94.04763555526733,1,0,11:09:04,11:10:38,duVfGtSSmFY,49.24661874771118
80.75014567375183,1,0,11:18:59,11:20:20,duVfGtSSmFY,50.262800216674805
107.46888875961304,1,0,11:51:33,11:53:21,duVfGtSSmFY,44.7422297000885
74.08539533615112,1,0,11:54:30,11:55:44,duVfGtSSmFY,41.01856303215027
61.33586931228638,1,0,11:56:45,11:57:46,duVfGtSSmFY,40.66093945503235
71.35732340812683,1,1,12:43:53,12:45:04,nFApIEMArRg,35.937169551849365
106.31351971626282,2,1,14:15:41,14:17:27,"96kzBSJ2b-c,nFApIEMArRg",54.60147309303284
80.030282497406,3,1,15:22:14,15:23:34,"96kzBSJ2b-c,3bCHwjVkuAI,nFApIEMArRg",41.49637293815613
108.06859827041626,6,6,17:51:19,17:53:07,"psnjqXJnOCo,PbONx9_umgE,gbV51z-gX_4,D6yhp1wKGog,PvTLiKMxPXY,N8L1eXw5YpA",40.84265160560608
124.53081345558167,10,4,18:04:24,18:06:28,"iG56s80BHG8,psnjqXJnOCo,PbONx9_umgE,cfSg-r-UXm4,MZehCS7CAUY,rKMBrqzVAF4,gbV51z-gX_4,D6yhp1wKGog,PvTLiKMxPXY,N8L1eXw5YpA",40.65681600570679
151.06943202018738,8,0,18:12:47,18:15:18,"iG56s80BHG8,psnjqXJnOCo,PbONx9_umgE,cfSg-r-UXm4,MZehCS7CAUY,rKMBrqzVAF4,D6yhp1wKGog,PvTLiKMxPXY",87.63810658454895
57.423670530319214,7,3,19:22:55,19:23:52,"E1pDtruVoKM,iG56s80BHG8,JqYQ5uGxcac,psnjqXJnOCo,cfSg-r-UXm4,rKMBrqzVAF4,gSIqU2Chg8M",30.0995991230011
84.58027076721191,11,5,20:07:14,20:08:39,"E1pDtruVoKM,iG56s80BHG8,JqYQ5uGxcac,Ay1IJN2AeMg,cfSg-r-UXm4,-3VOYGWZ8KQ,rKMBrqzVAF4,8Uq8hcG8INA,1ilACaqnO5A,gSIqU2Chg8M,3J-LFvkdqN8",35.46475338935852
162.12921047210693,16,7,21:07:04,21:09:46,"E1pDtruVoKM,hOmBHTrIrg8,JqYQ5uGxcac,zvi3NzW9F_A,oBfryQIvmF8,NrWvk30mQRM,Ay1IJN2AeMg,4tu8qPulYjI,20d7-LNaqcY,-3VOYGWZ8KQ,cg-MP4hzqHA,8Uq8hcG8INA,1ilACaqnO5A,gSIqU2Chg8M,3J-LFvkdqN8,pKtDGfLxjhQ",36.004995584487915
76.53451180458069,15,0,21:25:38,21:26:55,"E1pDtruVoKM,hOmBHTrIrg8,JqYQ5uGxcac,zvi3NzW9F_A,oBfryQIvmF8,NrWvk30mQRM,Ay1IJN2AeMg,4tu8qPulYjI,20d7-LNaqcY,-3VOYGWZ8KQ,cg-MP4hzqHA,8Uq8hcG8INA,1ilACaqnO5A,gSIqU2Chg8M,pKtDGfLxjhQ",30.2841739654541
83.28791213035583,14,0,21:31:46,21:33:09,"E1pDtruVoKM,hOmBHTrIrg8,JqYQ5uGxcac,zvi3NzW9F_A,oBfryQIvmF8,NrWvk30mQRM,Ay1IJN2AeMg,4tu8qPulYjI,20d7-LNaqcY,-3VOYGWZ8KQ,cg-MP4hzqHA,8Uq8hcG8INA,gSIqU2Chg8M,pKtDGfLxjhQ",30.307907581329346
118.69330501556396,23,10,22:17:07,22:19:05,"8EvXgU_LcPE,E1pDtruVoKM,JqYQ5uGxcac,zvi3NzW9F_A,8ZxNvzmQ_OA,oBfryQIvmF8,ZPUKCFoiUIA,NrWvk30mQRM,Ay1IJN2AeMg,4tu8qPulYjI,20d7-LNaqcY,txexhMtUzns,byuRz8NmfOc,-3VOYGWZ8KQ,Dubr3pSFX38,cg-MP4hzqHA,8Uq8hcG8INA,gSIqU2Chg8M,PtBu29Sun2M,-BEC_rjXgOM,Lv3pa0pPcR4,q-EZa6OdjcM,pKtDGfLxjhQ",37.294761419296265
