Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked
285.8458831310272,8,8,12:17:53,12:22:39,"TQkFdeEFY5c, i_rehC4knAE, toLTH8CM6xo, 27bs5eV9Ya8, kOd4sm9Fk9g, 9PTgx7yBhwY, IGxvXukKbIE, un8X7T3VTLw"
169.78342247009277,9,3,13:47:42,13:50:32,"b2lVLn-z5yM, 3f8axfCGDLg, oLUCzLriVIg"
117.06406378746033,11,3,14:06:31,14:08:28,"SyyEyLSCL64, h9iz2BBVgo8, _2tJX6bLa78"
65.56360125541687,11,0,14:09:03,14:10:08,
131.06308221817017,10,2,15:06:54,15:09:05,"xQ4EPyJa1S8, lQVNiauV1IM"
63.66189002990723,10,0,16:07:03,16:08:07,
58.95686745643616,8,0,16:33:32,16:34:31,
67.88398480415344,7,0,17:04:21,17:05:29,
92.66167092323303,8,1,17:52:34,17:54:07,3zzbkZk3s1Y
57.63068699836731,6,0,18:37:16,18:38:14,
121.12581205368042,6,4,19:21:10,19:23:11,"E2CJV9UqTRM, RwPPo4U1YIU, 4blVjfViJIw, wEAQT-QBFUE"
171.63291096687317,11,8,20:31:51,20:34:42,"o12B4hZoKR8, cpsj5nxR5CY, sHETAAGZwe0, NdHPnTd2Jd8, o__MDaGZbrg, UKMiimApVuM, q9GolP7vQmk, 7_VQzvmOhNs"
134.0826015472412,10,5,22:19:53,22:22:07,"02u6I6ceuLk, k1uDPi9MRo4, 77CaIhXkYDg, MM31vmY8-Jo, 2qWgwyGGL0c"
143.6398627758026,14,4,23:02:39,23:05:02,"8dJqDzK85_E, W8hTq_l7-AQ, FzMhcFqCwG0, zTkm_nPDVR4"
