Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
47.121939182281494,2,1,14:40:40,14:41:27,hD6LwW7Zkf8,29.010756254196167
49.09165692329407,2,0,14:43:20,14:44:09,,31.947307348251343
53.9491012096405,2,0,14:45:36,14:46:30,,31.336992025375366
47.85438942909241,2,0,14:57:24,14:58:12,,29.405450582504272
52.81691861152649,3,1,15:02:34,15:03:27,HoYYVCcb4l8,30.522258758544922
45.79929041862488,1,1,18:10:44,18:11:30,NJKAg5V-uJg,30.925447940826416
43.22746300697327,1,0,18:31:14,18:31:57,,30.514697313308716
71.01547718048096,7,6,19:18:15,19:19:26,"x-iDHGX7MfI, HLXxLJqk4_0, y4ibE6Cl8hs, KaVTVu4bY6Q, inU_aWzPS9w, GKzf8wzn9BU",30.314424514770508
89.6960198879242,7,1,19:56:09,19:57:39,eymnX-JI8Zc,47.71255016326904
112.15355348587036,12,6,20:10:08,20:12:00,"N7EJ-0vV71A, 4VbV4s_KqWQ, 2HbPwP9DYOQ, bWDQC-Bad5k, Z83n9GTDKRM, 3TJlTpFGPGM",46.42133951187134
115.44367599487305,12,10,21:40:46,21:42:41,"yxr88lqVg90, UQlTMvzjs-s, FZj32UQsF8Y, 610iDN54k1E, cxFY344c8Os, 4EPWzmX70pQ, F0QapvrWZiQ, 1vDLYmUV7js, 7p2j9Qz8RYU, FCg150S6YWc",43.39108633995056
141.9199516773224,15,4,22:21:54,22:24:16,"xOEEIvBT0II, wtJj3CO_YR0, XrXUzr0b4WE, 3-BtGSx4QiE",35.232950925827026
126.11592411994934,17,2,23:03:32,23:05:38,"YcAELhyswzc, 1Pwn8khAYnU",30.90439486503601
