Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked
121.89311146736145,4,4,13:47:50,13:49:52,"hTYdqAzbuUk, man_R2QUx-4, HxV9UAMN12o, 9x6fg4Pqp-g"
51.18133330345154,3,0,14:40:12,14:41:04,
50.75939989089966,2,0,15:25:16,15:26:07,
37.73864698410034,1,0,15:33:51,15:34:29,
118.64224100112915,2,1,16:06:39,16:08:37,ejnQRO0JMok
106.47769784927368,3,2,16:37:57,16:39:44,"3SIeh4OU1h8, xvi_nmwh2SM"
61.39602518081665,2,0,16:59:10,17:00:12,
177.34476041793823,6,4,17:02:42,17:05:39,"CMSq8MOAUK8, KLInZ7fezq0, nMXk6UZh51A, laAuwSL9cj4"
84.71723341941833,6,0,17:20:25,17:21:50,
57.71336340904236,5,0,17:47:53,17:48:51,
63.52866792678833,5,0,17:57:45,17:58:49,
245.89560866355896,13,13,20:26:15,20:30:21,"TXpE_7NRICE, qUB3ps86mOE, E9CpyFFlAcM, qiz8gUY1Z9I, TYs6erA38Dc, Gm1aR-2x5Mw, zsD1Bd4jdbY, -RoIm5nLdaM, 1lTMvnSpwhM, 6Ey8DMXJwW8, vYf-uD82BG8, NemeQJA-6UQ, ME3CkWpv1h8"
199.2489049434662,17,8,21:30:49,21:34:08,"FgMwDciyD_Y, 9h8WVdrve1k, Z9ijcvY-ETw, g5x4tTnVpVg, blQMUIuG0a8, EQLruCglPY8, G0Aiy7AAUyM, X2rzgW4EV80"
154.07134866714478,18,1,21:42:22,21:44:56,fvP1NuLFbsw
236.08845496177673,18,6,22:11:18,22:15:14,"Ol_sQySgij0, lLcl3e0_N5Y, 701yougSHB0, 6sB9OF1vxKk, mIkObWAwMnc, 06yI5YGLAWE"
179.64174962043762,20,6,23:00:59,23:03:58,"Eag2qiY4d8s, _rs4BYUBmHA, 7HF1kT_fo94, vJd2eZWgX80, -f5p1ojzZgo, kmCwQq3Ecpg"
