Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
39.964268922805786,3,2,08:28:17,08:28:57,"l5WIG1onKSk,8huF3B9noME,11Oy1smdSbE",4.170074701309204
19.744461059570312,2,1,10:22:50,10:23:10,"11Oy1smdSbE,NiScStUfGRM",2.090820074081421
17.642394065856934,2,1,11:04:28,11:04:45,"nMSK83e3Tw0,NiScStUfGRM",2.23396372795105
27.211628913879395,3,1,11:42:54,11:43:21,"NiScStUfGRM,nMSK83e3Tw0,n_zUXy0QRgM",5.151599884033203
34.05873966217041,5,3,12:14:36,12:15:10,"NiScStUfGRM,f63prIqVeVo,n_zUXy0QRgM,GibQ5JH1S7g,r_5FaC_rBsk",10.580921411514282
37.26061987876892,8,3,13:38:23,13:39:00,"GibQ5JH1S7g,n_zUXy0QRgM,t7RnRew7nrQ,X8CA2WjCE-I,NiScStUfGRM,cx3s5A5mKzg,r_5FaC_rBsk,f63prIqVeVo",2.67891001701355
38.46579432487488,8,1,14:31:58,14:32:37,"f63prIqVeVo,r_5FaC_rBsk,X8CA2WjCE-I,t7RnRew7nrQ,G-o4diphg4Y,GibQ5JH1S7g,n_zUXy0QRgM,NiScStUfGRM",4.543084383010864
32.591283559799194,8,1,15:23:16,15:23:49,"n_zUXy0QRgM,t7RnRew7nrQ,EeK-CgFVP1A,NiScStUfGRM,X8CA2WjCE-I,f63prIqVeVo,r_5FaC_rBsk,G-o4diphg4Y",2.4524152278900146
34.26325821876526,7,4,17:06:54,17:07:28,"r_5FaC_rBsk,eSrXKoA9A78,47eq6MysvSU,_ABoRSLg5_A,gP-vLtY0FPM,FC-kGJTiJKk,X8CA2WjCE-I",3.80177903175354
30.239574193954468,5,4,18:47:12,18:47:42,"n0VfgqD-1Q4,zHyPTnF8foA,E77IIAiDnQU,h_JK3xK05O0,pmigav2hf9w",4.37770938873291
25.268975496292114,6,2,19:33:04,19:33:29,"k6LziKAVfvY,wIV1v9K9vaQ,h_JK3xK05O0,V_hOsjPFn-0,eXtit_NCDok,n0VfgqD-1Q4",4.162731885910034
