Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked
88.36843252182007,4,3,16:25:20,16:26:49,"85sC99YUkt4, qpDBmMbbcdo, zucGyXU7i_c"
93.95734310150146,5,1,16:57:15,16:58:49,mtiYZpzACyQ
105.10661339759827,5,0,17:03:12,17:04:57,
78.51138472557068,3,0,17:35:04,17:36:22,
116.25613975524902,4,2,18:13:19,18:15:15,"kKCmRcU-VAk, EmBycwxevI8"
113.01097059249878,6,2,19:07:22,19:09:15,"fQdesEdjoUA, AzUgHGlyEpg"
89.91002941131592,7,2,19:53:42,19:55:12,"aGLSclc1v4s, _dgnVH37T84"
125.90531015396118,11,6,20:37:13,20:39:18,"PhSfJhxxzAQ, 3M1a8D7Rxq0, zsQAUj3ORA0, 4_Fm3moPNLc, _GiMNiNGE1k, QKSm-gvHU8g"
224.18042731285095,30,4,21:11:56,21:15:41,"kpCH-n77Uew, CCCE1PKcg7E, PQGCtO2Glw4, FmA3H1A1qtQ"
164.80617594718933,14,0,21:26:40,21:29:25,
