Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
27.66115427017212,3,3,16:23:48,16:24:16,"TrzwV8KkRd8,ikd8vNtHMKA,Wksxe_ntxfk",4.662420988082886
31.2807719707489,5,2,17:43:18,17:43:49,"1ZZPXQbjNDs,ikd8vNtHMKA,TrzwV8KkRd8,0kos4ACgyQ0,Wksxe_ntxfk",5.697705984115601
26.540446043014526,5,0,17:58:26,17:58:52,"ikd8vNtHMKA,TrzwV8KkRd8,1ZZPXQbjNDs,0kos4ACgyQ0,Wksxe_ntxfk",2.0358028411865234
44.34983849525452,10,5,18:08:05,18:08:49,"1ZZPXQbjNDs,ive2uvhMHu4,0kos4ACgyQ0,TrzwV8KkRd8,ikd8vNtHMKA,Wksxe_ntxfk,flVusFSB9p4,RfTIrZ7RNHU,kX7lkyuJSEQ,AUh8rn0bDiU",2.1824262142181396
11.751890182495117,,,18:32:37,18:32:49,,
38.63513469696045,10,0,18:40:51,18:41:30,"flVusFSB9p4,TrzwV8KkRd8,ikd8vNtHMKA,0kos4ACgyQ0,RfTIrZ7RNHU,1ZZPXQbjNDs,Wksxe_ntxfk,ive2uvhMHu4,kX7lkyuJSEQ,AUh8rn0bDiU",2.4237725734710693
35.95997762680054,9,1,19:04:28,19:05:04,"0kos4ACgyQ0,AUh8rn0bDiU,HagHcvXBwLI,1ZZPXQbjNDs,TrzwV8KkRd8,flVusFSB9p4,kX7lkyuJSEQ,RfTIrZ7RNHU,Wksxe_ntxfk",6.1006081104278564
38.13629746437073,10,6,20:04:16,20:04:54,"LTWU4bb5gRw,flVusFSB9p4,QI6vX8K8rPE,OwlojdQoHU4,ZB-fJLSgIJs,Wksxe_ntxfk,HXRrByBC1e0,HagHcvXBwLI,1ZZPXQbjNDs,BYIbgX66_h0",2.0291240215301514
34.30196213722229,10,0,20:06:35,20:07:10,"BYIbgX66_h0,LTWU4bb5gRw,QI6vX8K8rPE,HXRrByBC1e0,OwlojdQoHU4,ZB-fJLSgIJs,Wksxe_ntxfk,HagHcvXBwLI,flVusFSB9p4,1ZZPXQbjNDs",2.88631534576416
34.00734281539917,11,1,20:40:45,20:41:19,"BYIbgX66_h0,HagHcvXBwLI,HXRrByBC1e0,msBvP4gwmnc,Wksxe_ntxfk,ZB-fJLSgIJs,LTWU4bb5gRw,1ZZPXQbjNDs,QI6vX8K8rPE,flVusFSB9p4,OwlojdQoHU4",3.7063026428222656
33.08509111404419,11,0,20:52:56,20:53:29,"QI6vX8K8rPE,flVusFSB9p4,HagHcvXBwLI,BYIbgX66_h0,LTWU4bb5gRw,HXRrByBC1e0,1ZZPXQbjNDs,OwlojdQoHU4,Wksxe_ntxfk,msBvP4gwmnc,ZB-fJLSgIJs",2.6214983463287354
45.271114349365234,16,6,21:05:37,21:06:22,"flVusFSB9p4,QI6vX8K8rPE,BYIbgX66_h0,3TBnz326mTA,1X4zPb-b4dQ,msBvP4gwmnc,1ZZPXQbjNDs,bA2HgPdjFAI,eU1KUNWewHE,LTWU4bb5gRw,HagHcvXBwLI,OwlojdQoHU4,Wksxe_ntxfk,VTQ1bg_ydkg,bCzZ9qNl9V4,HXRrByBC1e0",2.2060658931732178
46.74604034423828,16,1,21:12:34,21:13:21,"flVusFSB9p4,QI6vX8K8rPE,BYIbgX66_h0,LTWU4bb5gRw,HagHcvXBwLI,bA2HgPdjFAI,1ZZPXQbjNDs,OwlojdQoHU4,1X4zPb-b4dQ,bCzZ9qNl9V4,Wksxe_ntxfk,eU1KUNWewHE,3TBnz326mTA,msBvP4gwmnc,HXRrByBC1e0,VTQ1bg_ydkg",2.9433724880218506
52.285197734832764,12,4,22:57:09,22:58:01,"1X4zPb-b4dQ,3TBnz326mTA,UFzznUiPXa4,LTWU4bb5gRw,bA2HgPdjFAI,a_0KrZ5tCjE,eU1KUNWewHE,HXRrByBC1e0,7VKhUBrpGjs,aBuVghfRvlE,bCzZ9qNl9V4,VTQ1bg_ydkg",1.1751067638397217
