Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked
124.48279047012329,4,4,08:10:35,08:12:40,"x1aCCdvq9Yg, y73vNPX6DqA, gkH4u_ZUICE, IMrII10IH2U"
91.28854966163635,2,1,09:09:36,09:11:07,8DgfToQe6gI
92.07276821136475,2,1,10:17:51,10:19:23,0bVuVHnb0UA
135.92841744422913,4,3,11:22:42,11:24:58,"_VKxgnk_PJ8, 71i1knHx39I, 4I1lK0yep0Y"
96.17836809158325,4,1,12:38:55,12:40:31,HVegAld5yec
120.8716676235199,4,2,14:09:16,14:11:17,"NXb5dSmdxe0, LihfmzbDZS4"
89.10456109046936,4,0,15:05:08,15:06:37,
74.62391066551208,4,0,15:51:37,15:52:52,
148.32781672477722,3,3,17:34:02,17:36:30,"1eDX7DYwwkE, GLUfBnseq9w, 96AKXH_fe-o"
138.04089164733887,5,3,18:15:38,18:17:56,"PgVlRoJ-rFQ, hAm5rZTZQSk, 7t-97gcwa7I"
119.11671185493469,6,1,18:33:06,18:35:05,jS0Ef-yrNHo
169.987966299057,9,3,19:04:33,19:07:23,"Ir7SyrO_Mj4, jttpZLc7vQs, ev1teO-yQk0"
192.18475723266602,10,6,20:05:49,20:09:02,"BD7NmqYX1XU, G3oe0xYs9DQ, j6QS5cFb4E0, IyYKR9hdegc, f5zAFvFKPEI, C6zTmuJK2Fs"
141.50825119018555,7,1,20:29:32,20:31:53,YqsEmaK0hBI
241.1398332118988,10,6,21:19:24,21:23:26,"2XwqUnZq0y4, Cfxedy9oSyU, tY57F0hj6W8, eyw7Ah6P8B4, QdxlZ7ZDje4, 0lXH5jtg3Bw"
336.7517030239105,16,9,22:19:47,22:25:24,"xyq1vtFVENw, KsJpIvSoXGw, e4jMdf23Kws, TJONGZWRsxs, _GXfsNWe548, 1voDsccdrNA, AaMugWAXpIE, RHdDLrAfhik, vmgA1mhULQI"
97.33561730384827,11,1,23:39:14,23:40:51,ENMA8IybMAI
