Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked
132.52269840240479,13,6,00:15:11,00:17:24,"6S22b-tAbUc, eITg9ZhX3js, kUC_AqZshMQ, wYwQ_N_B2kU, EUJVdQ21peI, 9pr-FAl0yQ0"
99.90804743766785,10,0,01:17:28,01:19:07,
122.67422938346863,3,2,08:16:06,08:18:08,"p6u1oyVPqeo, WND1WHLq3vI"
111.20789384841919,5,2,09:05:50,09:07:41,"LMtLs7eVT-U, Xy2tRBJrLFs"
127.36339092254639,6,3,12:23:33,12:25:41,"v2q92ziPJM8, rILkGXVjQB8, cgpKc479JHc"
78.8414900302887,4,0,13:55:25,13:56:44,
106.31171178817749,2,2,18:17:10,18:18:56,"AQSsReTe1zg, 014DOAcnLEo"
92.21948719024658,4,2,19:09:00,19:10:32,"U10z6dL0m_Q, Od_4Z_YXWzg"
127.73744750022888,16,3,20:36:19,20:38:27,"oPz4lrkarZ0, iH_Fglq6xTY, M0N8lSPB3SM"
102.39970088005066,6,4,21:47:10,21:48:52,"nH32kTt1NoU, cibdBr9TkEo, wn7ZjLRcimg, 5tSPqIsr4XM"
115.89780116081238,9,6,22:15:30,22:17:26,"R2jKOdH8PWU, Myxb6owD6XM, vN2ZmQfAD3Q, Pa1-F-DAJ_c, 0CKnYeqyuV0, tMUN6Dmq4ZI"
83.59941339492798,7,1,23:35:50,23:37:14,ewhgr47daes
