Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
64.64893054962158,2,2,10:05:07,10:06:12,"Fz70YuIEgvM,MhcIdutP0L8",31.46191668510437
61.001643657684326,1,1,12:28:55,12:29:56,kXToGY7Bcw8,46.51757454872131
57.3990216255188,2,1,12:40:08,12:41:05,"kXToGY7Bcw8,VEHBtFdeIJA",41.21098017692566
46.058650732040405,2,0,12:45:03,12:45:49,"kXToGY7Bcw8,VEHBtFdeIJA",31.000346422195435
53.388373136520386,4,2,14:24:06,14:24:59,"kXToGY7Bcw8,VEHBtFdeIJA,3iWIu9e_PA4,YRtu3757FvE",31.52974224090576
50.150121450424194,3,0,15:06:29,15:07:19,"kXToGY7Bcw8,3iWIu9e_PA4,YRtu3757FvE",31.55253577232361
42.053468465805054,1,1,16:34:11,16:34:53,Qmkx5gBSfpU,29.95038414001465
39.92090082168579,1,0,16:53:18,16:53:58,Qmkx5gBSfpU,27.20480251312256
40.51139712333679,1,0,16:55:42,16:56:23,Qmkx5gBSfpU,27.589574337005615
43.21986508369446,1,0,16:57:00,16:57:43,Qmkx5gBSfpU,29.876006603240967
56.92908048629761,2,1,17:09:15,17:10:12,"TDXBiMKQZpI,Qmkx5gBSfpU",30.00129771232605
49.20271563529968,4,3,18:17:14,18:18:03,"OHZhlusvdx0,TSMDx6XZZn8,TDXBiMKQZpI,BSll4NtQIu8",27.671249628067017
47.36067342758179,4,0,18:30:35,18:31:22,"OHZhlusvdx0,TSMDx6XZZn8,TDXBiMKQZpI,BSll4NtQIu8",29.113608598709106
67.46300601959229,6,2,19:06:29,19:07:36,"OHZhlusvdx0,ZT5lBz_g49g,TSMDx6XZZn8,TDXBiMKQZpI,BSll4NtQIu8,QJUUbql4_OY",29.92523431777954
56.45860242843628,6,0,19:33:41,19:34:37,"OHZhlusvdx0,ZT5lBz_g49g,TSMDx6XZZn8,TDXBiMKQZpI,BSll4NtQIu8,QJUUbql4_OY",30.041701555252075
54.702786445617676,2,1,20:06:44,20:07:39,"_rJhAn6ZPuU,QJUUbql4_OY",28.99430799484253
70.05279994010925,7,7,21:08:38,21:09:48,"Yf2oLZblt6Q,FFc1IaMleW4,PelrpaMQ8Ac,UwgO3ZpzsL4,1U9BBKRA5FI,XgizpdhDqU8,MVY_5xx3e3Y",29.513755083084106
57.29784893989563,8,1,21:44:50,21:45:47,"Yf2oLZblt6Q,FFc1IaMleW4,A00RNlMaR9A,PelrpaMQ8Ac,UwgO3ZpzsL4,1U9BBKRA5FI,XgizpdhDqU8,MVY_5xx3e3Y",28.306358575820923
177.55964255332947,14,6,22:23:31,22:26:28,"Yf2oLZblt6Q,FFc1IaMleW4,A00RNlMaR9A,XvNkYep-PsA,6MrV7xFr_NM,4cJ3qAjwq94,PelrpaMQ8Ac,UwgO3ZpzsL4,qLkoB4JUhWo,1U9BBKRA5FI,gjWunBJXqbI,XgizpdhDqU8,MVY_5xx3e3Y,AN1tFVPFIi4",37.992377042770386
66.1259593963623,14,0,22:37:35,22:38:41,"Yf2oLZblt6Q,FFc1IaMleW4,A00RNlMaR9A,XvNkYep-PsA,6MrV7xFr_NM,4cJ3qAjwq94,PelrpaMQ8Ac,UwgO3ZpzsL4,qLkoB4JUhWo,1U9BBKRA5FI,gjWunBJXqbI,XgizpdhDqU8,MVY_5xx3e3Y,AN1tFVPFIi4",29.0308735370636
93.00227808952332,14,0,22:45:43,22:47:16,"Yf2oLZblt6Q,FFc1IaMleW4,A00RNlMaR9A,XvNkYep-PsA,6MrV7xFr_NM,4cJ3qAjwq94,PelrpaMQ8Ac,UwgO3ZpzsL4,qLkoB4JUhWo,1U9BBKRA5FI,gjWunBJXqbI,XgizpdhDqU8,MVY_5xx3e3Y,AN1tFVPFIi4",30.470664262771606
90.33108615875244,14,2,23:03:00,23:04:31,"FFc1IaMleW4,A00RNlMaR9A,XvNkYep-PsA,6MrV7xFr_NM,4cJ3qAjwq94,PelrpaMQ8Ac,q3gJbgZMuWk,UwgO3ZpzsL4,qLkoB4JUhWo,1U9BBKRA5FI,gjWunBJXqbI,XgizpdhDqU8,AN1tFVPFIi4,Ci5rhNyaruM",31.846251010894775
99.6531753540039,15,1,23:20:06,23:21:46,"FFc1IaMleW4,A00RNlMaR9A,XvNkYep-PsA,6MrV7xFr_NM,4cJ3qAjwq94,PelrpaMQ8Ac,q3gJbgZMuWk,UwgO3ZpzsL4,qLkoB4JUhWo,1U9BBKRA5FI,gjWunBJXqbI,XgizpdhDqU8,AeF70NreNGo,AN1tFVPFIi4,Ci5rhNyaruM",41.868117332458496
