Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
52.971702575683594,2,2,06:08:50,06:09:43,"ThwRSrneGlA,-IF83YWI9i8",3.3656868934631348
16.198408603668213,1,0,07:07:06,07:07:22,ThwRSrneGlA,2.6205012798309326
2.6777353286743164,0,,07:40:09,07:40:12,,2.5682692527770996
3.066772222518921,0,,08:07:39,08:07:42,,3.051145076751709
2.8839094638824463,0,,08:15:02,08:15:05,,2.653149127960205
2.2936084270477295,0,,08:23:23,08:23:26,,2.262340784072876
2.2608888149261475,0,,09:55:48,09:55:51,,2.167132616043091
17.28833508491516,1,1,13:10:33,13:10:50,9NsR-f-lGl0,2.8604769706726074
15.011713027954102,1,0,13:13:07,13:13:22,9NsR-f-lGl0,2.427899122238159
16.14005732536316,1,0,14:30:34,14:30:50,9NsR-f-lGl0,2.266569137573242
33.377509355545044,6,6,19:38:25,19:38:58,"tgS9P5IKjV8,OSrXOSOABF0,UF2UjWlqjoo,gLuIiQPfHQE,kIw8VLbDuuM,6HdYT4DdWdE",0.9738445281982422
34.13889169692993,8,4,20:33:52,20:34:26,"xu-6ms_gLkQ,PSXfDsQ1rxM,UF2UjWlqjoo,tgS9P5IKjV8,RY8mT7cz6Cs,gLuIiQPfHQE,uCOPT_rBgm4,6HdYT4DdWdE",0.9297277927398682
40.336270809173584,9,3,21:38:08,21:38:48,"7xHFtgfHJcA,RY8mT7cz6Cs,xu-6ms_gLkQ,tgS9P5IKjV8,uCOPT_rBgm4,Y_THxs3hx0k,PSXfDsQ1rxM,FqpE-tzZW0w,6HdYT4DdWdE",2.15383243560791
61.671377182006836,14,6,22:20:21,22:21:22,"PSXfDsQ1rxM,xu-6ms_gLkQ,L0PeIWaPNTM,tgS9P5IKjV8,RY8mT7cz6Cs,gwaYOuypQ28,V3kyjPAkF40,Y_THxs3hx0k,uCOPT_rBgm4,7xHFtgfHJcA,FqpE-tzZW0w,6vRTeWXeRlE,SghyMp2nb2o,JfJt1lq8Bck",0.8604869842529297
61.44929838180542,13,0,22:44:08,22:45:09,"PSXfDsQ1rxM,uCOPT_rBgm4,gwaYOuypQ28,Tt-MOCylYTU,Y_THxs3hx0k,V3kyjPAkF40,tgS9P5IKjV8,RY8mT7cz6Cs,xu-6ms_gLkQ,FqpE-tzZW0w,6vRTeWXeRlE,JfJt1lq8Bck,L0PeIWaPNTM",1.3361427783966064
42.86633777618408,12,2,23:21:54,23:22:36,"Tt-MOCylYTU,gwaYOuypQ28,PSXfDsQ1rxM,tgS9P5IKjV8,Y_THxs3hx0k,uCOPT_rBgm4,V3kyjPAkF40,vhzx2WA5SIY,xu-6ms_gLkQ,L0PeIWaPNTM,FqpE-tzZW0w,JfJt1lq8Bck",1.0036661624908447
