Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked
133.7168481349945,2,2,09:42:46,09:45:00,"xk4pxZVVzas, -aWI6z9zcBo"
87.52431893348694,1,1,11:06:52,11:08:19,_BqDWHzripE
35.96201157569885,1,0,11:26:26,11:27:02,
53.335880279541016,4,0,13:27:44,13:28:37,
93.73837971687317,4,3,13:31:43,13:33:16,"AxsYQ9Mr1Vc, xEFql1T8nzM, b1TIdxspyHU"
65.55680513381958,5,1,14:17:56,14:19:02,dsNhSRKcR6w
107.63308048248291,8,5,17:10:56,17:12:44,"bp90-c2fOXc, 6HQaGjT8obE, bye6x2oBEys, hGK4MI-SHuA, t6E3Tv-YOuA"
76.37296295166016,4,1,18:47:02,18:48:19,yQyfrSutXzE
77.53272414207458,5,2,19:12:52,19:14:10,"E0BB73G8Igw, mJoLSKATPfw"
130.01214218139648,10,7,20:00:37,20:02:47,"u7fGK8FSPu0, vtOASL1tYF4, Yi4go06lexQ, xUblu0s9wIE, uG0seAXv0EM, XZj05IVJK_8, ncZt7Jkm3Uc"
83.99809002876282,9,2,20:51:49,20:53:13,"psEh21WvXN8, 7kbxZyarbH8"
106.56884098052979,11,4,21:39:18,21:41:05,"a6TzjQuaAu8, FYMm5bbgSzs, D9RrS-Kfj-Q, K8kXMXZDc7k"
112.37176394462585,10,6,22:36:24,22:38:16,"5JpC8ec5dfw, e2yNcBfBG8M, JmoGhjzcQlY, Wj3bD36Pako, 1MJEHSEks5M, OhF96jE27zo"
