Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked
120.95064806938171,10,2,00:02:12,00:04:13,"JXcQ910i3N4, 6h46YoHolCI"
122.59356570243835,2,1,08:45:13,08:47:16,KBeMYE0EHNY
136.20621943473816,3,1,09:15:49,09:18:05,_s4yg2eJrHQ
59.540781021118164,3,0,10:17:41,10:18:40,
66.13305234909058,2,0,10:48:55,10:50:01,
130.60670232772827,3,2,11:46:59,11:49:10,"Ja5iteRSjfg, Wgz1Qgq63i0"
117.12354397773743,5,3,12:31:21,12:33:18,"0C7oBEAqbFg, M3FPXHwCqj0, 9ubZJMUhFWI"
70.14139103889465,5,0,12:58:49,12:59:59,
176.7766351699829,11,6,14:17:18,14:20:15,"7M7zyg3VR7E, azVsGHxxuIA, 08g-NSTNPVY, xu8rFmZr73c, _4tWosZ5iJY, ylvfYLzMClQ"
78.24595284461975,8,0,15:32:44,15:34:03,
138.48268342018127,10,4,16:22:42,16:25:01,"kgS6OJ-HIqg, ynSCp_mTwAQ, iLL3dTs8Ncc, wkQ2gUGNyKY"
126.10126280784607,7,2,17:51:39,17:53:46,"3tAACQyvTnk, l_W_kGxtXuI"
121.75897192955017,6,1,19:16:47,19:18:49,3m8Ky8XGJZ0
165.3498044013977,10,7,21:15:04,21:17:49,"3qe7z30xtao, kP2o63lSQy4, F_WI4-PWOYI, 7e6yd_i3ZKw, ZKa81I9tdX4, jaaWr4RlKCo, s56h-3NhISQ"
60.10836672782898,10,0,21:22:42,21:23:42,
184.80991768836975,13,7,22:26:41,22:29:46,"es5RYXeVlQ8, 3R4PMQSu3Yw, kvZz_9AoRlA, PCEKUIu04eY, 53P4ZMrexNw, yrNjviVhRxU, PLgsAVUW-Uk"
