Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked
113.9550865,13,6,0:01:46,0:03:40,"BvqmLldBcKM, P9VWopkM2lo, s7j6fXWFFAc, Pp057ml4zPw, qYVHTF1W0d0, krksSoWXulI"
91.28767753,3,3,7:25:25,7:26:56,"c7GwPw-72Ds, eAwSEK8sgKM, cjZkIsbEIBE"
74.84028625,3,1,10:08:47,10:10:02,ipZOd9ESdlo
60.52289248,3,1,11:45:57,11:46:58,#NAME?
100.6960433,4,3,13:43:04,13:44:45,"P817n2JNdfI, CxNyKDYvEaU, Z_dBQtf4yF4"
67.13602328,2,1,16:49:19,16:50:26,Gy3195Rbb0o
80.93380976,4,2,17:09:41,17:11:02,"Ka2xUimgjh8, 4HcTJj6GnOU"
84.2630744,6,3,18:00:29,18:01:53,"K0WBLODVfy8, brvecBPuzBA, DR0_1Iezc5k"
76.76543283,4,2,19:08:59,19:10:15,"rBg7ou-PT18, zOnPGtDyTiQ"
39.29293847,4,0,19:16:58,19:17:38,
37.74298787,5,0,19:28:45,19:29:23,
95.4333787,8,4,19:35:56,19:37:32,"8WzZjLlVOpc, f-2jw9p1QBQ, 2RoGbjugock, crXHz8DaAiA"
145.1737461,14,8,20:44:43,20:47:08,"OdkuT93Ok_w, 1NK4aPhQQdo, zROl_FUUGAA, FW2v-pOT-gg, 7U_zgJ59iaM, XYsUSedLgUI, E-ksqrNR06Q, cQ2wFk26s90"
117.7377548,13,5,21:17:22,21:19:20,"oEheHXoKgpI, oWpf5GwxGG4, zuPocCji06c, C2wXHHJzz0E, uGvsLTAuprA"
83.7661531,14,1,21:30:14,21:31:37,DfVg8fVLyEk
157.0618308,14,7,22:12:13,22:14:50,"a4ui3Td2QE4, O5KmDuDyPmQ, _c4l33-A8X8, YbFoXhNQx8I, rGoP9lrGkZ0, 9ZAqQamU4uw, 4Pg-ATE6DXg"
52.82263207,14,0,22:40:49,22:41:42,
89.55305529,14,2,22:43:10,22:44:39,"qZ1lgzncCiQ, Kq3V1HE_T1o"
50.42819619,14,0,22:55:18,22:56:08,
135.0890086,12,7,23:07:43,23:09:58,"rGoP9lrGkZ0, zuPocCji06c, 9ZAqQamU4uw, C2wXHHJzz0E, DfVg8fVLyEk, XYsUSedLgUI, cQ2wFk26s90"
87.06038213,12,1,23:10:52,23:12:19,FwsuHmU7yrE
