Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
30.556087970733643,1,1,08:25:05,08:25:36,rkQ5otD3iTc,6.0132973194122314
25.481055974960327,2,2,09:07:56,09:08:21,"qg9JhqX4vSg,6FGzq99vNro",2.1676931381225586
28.599422454833984,2,1,11:19:33,11:20:02,"CjKTHQhOR_I,6FGzq99vNro",5.064519643783569
31.627543687820435,4,3,12:08:32,12:09:04,"ytYY5gdmpjA,Ov6KR0htGYA,6FGzq99vNro,Td3aceuxpaw",3.92744779586792
28.644983768463135,4,0,12:33:19,12:33:48,"Td3aceuxpaw,Ov6KR0htGYA,6FGzq99vNro,ytYY5gdmpjA",7.060539245605469
33.860846757888794,6,2,13:22:53,13:23:27,"Td3aceuxpaw,ytYY5gdmpjA,Wa9DJHuHn0U,6FGzq99vNro,KHsibrpGWnQ,Ov6KR0htGYA",3.301422357559204
39.55878448486328,10,0,14:49:37,14:50:17,"Ov6KR0htGYA,Wa9DJHuHn0U,ruXX7vJQbmk,9n-oMYMoFhM,6FGzq99vNro,icmlgoXgqko,U9z3Msu6_pE,KHsibrpGWnQ,Td3aceuxpaw,zrTkPzdHGak",1.9476873874664307
49.74958610534668,7,4,16:28:44,16:29:34,"IeE_4w_-B-w,icmlgoXgqko,Td3aceuxpaw,7nQZfMXI7O8,Ov6KR0htGYA,_Neb3hS_zQE,6FGzq99vNro",3.826657295227051
56.31413221359253,7,0,16:45:54,16:46:51,"IeE_4w_-B-w,_Neb3hS_zQE,icmlgoXgqko,7nQZfMXI7O8,Ov6KR0htGYA,Td3aceuxpaw,6FGzq99vNro",3.824252128601074
36.969794273376465,7,3,17:51:32,17:52:08,"AHoyeZXeZUA,IeE_4w_-B-w,msp1uoewaAk,7nQZfMXI7O8,_Neb3hS_zQE,Td3aceuxpaw,XPQmtcjy1wg",3.9016692638397217
41.52098870277405,6,4,19:07:10,19:07:52,"jv2j8eFGX98,AHoyeZXeZUA,V-M1oGLNBuE,4Sk58vCE2gY,HkE9dYWfrY4,msp1uoewaAk",12.60379695892334
51.84273099899292,9,3,20:08:40,20:09:32,"jv2j8eFGX98,3c_xDht-N0Y,mVprFaieZss,Qw-qSO7ehhI,=""font-size,0YCCLomJQ90,rF2E_16SItA,y1AnfR2OrVg,n7EE_wuGnc0",2.7940285205841064
78.48564314842224,9,6,20:12:05,20:13:23,"3c_xDht-N0Y,y1AnfR2OrVg,rF2E_16SItA,mVprFaieZss,0YCCLomJQ90,Qw-qSO7ehhI,jv2j8eFGX98,n7EE_wuGnc0,=""font-size",5.469151973724365
49.072550535202026,9,9,21:14:31,21:15:20,"u-6DPKOa5yw,3c_xDht-N0Y,Qw-qSO7ehhI,ghZc_77pZ60,n7EE_wuGnc0,0YCCLomJQ90,Ch7RQ_ACiUM,mVprFaieZss,rF2E_16SItA",3.8289401531219482
