Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked
88.3859691619873,1,1,08:10:50,08:12:19,Y7RfmYjQG1M
98.78219223022461,1,1,09:34:34,09:36:13,SEV_8mTNTVk
69.31116008758545,1,1,10:05:36,10:06:46,wuUpQStQ6Ss
85.15067434310913,2,1,11:02:21,11:03:46,KORmm7hB168
110.78277611732483,4,2,12:32:29,12:34:19,"hwBFINwrDXM, Nz7RbcXjnIw"
110.54597234725952,4,1,13:33:15,13:35:05,plK5vFyq-rk
182.9474220275879,6,4,15:00:10,15:03:13,"Ny1cwI2Q0-M, V-IbkOzyqIQ, CJ1JXPnyu4A, 8kYYikR5Occ"
81.42991971969604,3,0,15:34:12,15:35:34,
142.4337875843048,4,3,18:00:32,18:02:54,"xlV8u17B79Y, Rxo4p4xKExo, 3UvV6KFokbU"
156.73448657989502,7,4,19:03:58,19:06:34,"P2rAz_bmhH4, V1jqPRgfZfI, HBnMNFT00wM, mWEewj6y-88"
108.01607966423035,6,0,19:44:12,19:46:00,
382.1063301563263,19,16,20:36:39,20:43:01,"u-sWF8-25iE, vpxF9eQYATk, LptHYRoOZsc, ujtn9sZdcWQ, FeO8NG09nWE, aSF38_xuZ5U, Ped3JmVjH2k, EgOYVKiWQjc, tZ-jal3g3ZQ, 90yMPQm1vtI, GkPz7-2QWkw, -2EIt1_GEt4, _la1FWDWs80, 7f9hMQuqEkI, T-P75tqrMec, 4LcTy-m7Ars"
262.0562014579773,21,5,21:20:09,21:24:32,"H_WCR_LaLqA, qBd3yuuOYBQ, -8a0UnKgDts, X9Xz2VtX0LY, j7OsT1IqYFs"
141.00967407226562,18,2,22:08:24,22:10:45,"uB1dyq45NAk, C5ROGdtZe8I"
94.42626643180847,18,0,22:16:26,22:18:01,
186.67825412750244,21,4,22:36:56,22:40:03,"7X87kRSu7B0, kL0KpwLm_7M, F17Tal62x5E, IkXsHO_LFkE"
192.06368017196655,14,2,23:36:10,23:39:22,"A5VqD7cBeMw, b_kBXVjR-ck"
