Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
78.59573817253113,9,9,12:13:45,12:15:04,"-kXSYWA0yik,CzHQSxVR9po,SQO3jvyJox4,y7WHzskFGfM,rGPm0QyeGlo,Tntqvk9Qxko,R-DVtVTKxIs,P2Q909jBZoE,-eNuV7EWqTU",4.161865949630737
49.683616161346436,8,8,16:56:37,16:57:26,"-kXSYWA0yik,xrrXJplGAPY,rGPm0QyeGlo,g0uHLjRU5JU,NdJGleYdBdo,xnDqdfJ5lmA,fH2iwhf_2Uk,yoB6iMMM32Q",3.636066198348999
45.78697085380554,11,3,17:06:24,17:07:10,"yG-eaFkWMP8,rGPm0QyeGlo,xrrXJplGAPY,gD8kUnSPiyQ,fH2iwhf_2Uk,stromNFvVIQ,-kXSYWA0yik,yoB6iMMM32Q,g0uHLjRU5JU,NdJGleYdBdo,xnDqdfJ5lmA",2.666236162185669
34.99011945724487,8,1,17:41:25,17:42:00,"xnDqdfJ5lmA,stromNFvVIQ,fH2iwhf_2Uk,yG-eaFkWMP8,yoB6iMMM32Q,NdJGleYdBdo,ggxykxlo-ME,xrrXJplGAPY",2.6165528297424316
33.42763352394104,6,2,18:34:48,18:35:21,"yG-eaFkWMP8,yoB6iMMM32Q,ggxykxlo-ME,-JTHsUnusUE,fH2iwhf_2Uk,hc8mNI2hErQ",2.1811113357543945
44.52985978126526,11,7,19:24:46,19:25:31,"77F8EyJiCdc,7ygy8tF7xIc,hc8mNI2hErQ,sm7FdVAGBsU,h690L2iBqmc,3Y3CXVZf7SE,yG-eaFkWMP8,ggxykxlo-ME,fH2iwhf_2Uk,noIdKyAR0xs,dhJtUYytMyA",2.0464038848876953
49.77032470703125,10,3,20:05:16,20:06:05,"77F8EyJiCdc,fH2iwhf_2Uk,XvrnWqU6MIs,3Y3CXVZf7SE,h690L2iBqmc,dhJtUYytMyA,OHP4YbnJs3Y,0-F6e2jSHjE,yG-eaFkWMP8,ggxykxlo-ME",2.04850172996521
40.58850312232971,10,0,20:08:31,20:09:12,"yG-eaFkWMP8,3Y3CXVZf7SE,h690L2iBqmc,fH2iwhf_2Uk,OHP4YbnJs3Y,XvrnWqU6MIs,77F8EyJiCdc,dhJtUYytMyA,0-F6e2jSHjE,ggxykxlo-ME",2.178731679916382
43.46128463745117,10,0,20:15:39,20:16:22,"yG-eaFkWMP8,fH2iwhf_2Uk,ggxykxlo-ME,77F8EyJiCdc,0-F6e2jSHjE,h690L2iBqmc,OHP4YbnJs3Y,3Y3CXVZf7SE,dhJtUYytMyA,XvrnWqU6MIs",4.351356744766235
31.20589780807495,5,0,20:42:16,20:42:47,"fH2iwhf_2Uk,OHP4YbnJs3Y,XvrnWqU6MIs,h690L2iBqmc,0-F6e2jSHjE",3.5226566791534424
38.391817569732666,8,5,21:05:28,21:06:07,"8X6fvfEaGLo,OHP4YbnJs3Y,hi_U8y2Y5T4,h690L2iBqmc,u9ARcKPrpyo,fH2iwhf_2Uk,9qSe_S9FwRw,I3ryUDAz7kM",2.999668598175049
