Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
30.829703330993652,3,3,08:00:44,08:01:15,"XCXJR-w6mB4,6kRk-pEZT7o,4hB5QuSYBKw",2.655949115753174
37.48826336860657,6,5,10:27:21,10:27:59,"1PiXZDOsOp8,6kRk-pEZT7o,6oUKxnkABpw,xysUT3nu8cE,2nJkkUIx7UE,1h4O_HHW74g",3.1811890602111816
52.34058213233948,3,3,13:06:11,13:07:03,"wVD6Mm4o_RE,r8YEhPczSlU,D4O46OcXp04",16.302260637283325
23.851869344711304,1,0,14:07:40,14:08:04,r8YEhPczSlU,8.89674162864685
44.222930669784546,1,0,14:32:07,14:32:51,r8YEhPczSlU,5.047202110290527
34.645026206970215,4,4,17:39:29,17:40:03,"D_UMh2CVgHU,HPtmnspx3GE,xFIsHgaQy9I,2bVTYM6MIXU",3.9372072219848633
39.45633625984192,8,3,18:01:51,18:02:30,"tzXmZIEfJn4,xFIsHgaQy9I,0YGc137vs70,D_UMh2CVgHU,HPtmnspx3GE,LYTQ9REin5g,a_4gvMbeeZM,2bVTYM6MIXU",3.2388641834259033
77.9550552368164,14,4,19:17:18,19:18:36,"LYTQ9REin5g,2bVTYM6MIXU,FU7tygjChGg,a_4gvMbeeZM,whP3XFzzf-Y,HPtmnspx3GE,0-RXT667c6g,AmeaIPqlCxo,=""font-size,YYeHnux1vKc,lmBRO3XBQnY,tzXmZIEfJn4,QrlvmbLqB2I,5TQv78FwFz0",2.875852346420288
58.37541723251343,14,8,20:16:36,20:17:34,"2bVTYM6MIXU,DbOR2KudNGY,YYeHnux1vKc,0-RXT667c6g,8FmN97PZ198,AmeaIPqlCxo,LYTQ9REin5g,D8LEt79s2yY,QrlvmbLqB2I,tzXmZIEfJn4,lmBRO3XBQnY,FU7tygjChGg,whP3XFzzf-Y,Z-1ld60_C2k",1.0310206413269043
75.76656794548035,15,11,22:08:59,22:10:15,"nAAvsS7nyCs,ItSFv5gQzJ0,fx9NGMUeV4g,fhF43D6y4gQ,R06UhJ5x7ck,iPc0XWwc9ew,n9jQCC5wXOA,QrlvmbLqB2I,Bcbxqf7_N5E,AmeaIPqlCxo,8FmN97PZ198,-WvCnECOk98,tN1Ois9idgk,whP3XFzzf-Y,zq0-Li0vGRA",8.562307596206665
45.47424292564392,14,2,23:11:45,23:12:31,"n9jQCC5wXOA,R06UhJ5x7ck,U_Q4_bNkutc,fhF43D6y4gQ,nAAvsS7nyCs,fx9NGMUeV4g,zq0-Li0vGRA,iPc0XWwc9ew,-WvCnECOk98,ItSFv5gQzJ0,tN1Ois9idgk,Bcbxqf7_N5E,E--zCvEo8_I,whP3XFzzf-Y",0.8600723743438721
