Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
38.954939126968384,2,0,07:11:02,07:11:41,"Bvo7xKypbBI,25--SXFoFP0",2.409376621246338
35.24519205093384,2,0,08:09:08,08:09:43,"25--SXFoFP0,Bvo7xKypbBI",2.1145362854003906
52.47154378890991,3,0,08:50:13,08:51:05,"Bvo7xKypbBI,IbaSrfxzLaY,25--SXFoFP0",4.327882766723633
61.75846314430237,3,0,08:57:11,08:58:12,"25--SXFoFP0,Bvo7xKypbBI,IbaSrfxzLaY",4.691231966018677
107.65926909446716,8,0,14:36:31,14:38:19,"H7MYL-XINOQ,VL3VA5PMUZc,dedINq7dArs,LjgDFTw_hJ0,DvN0_y23jek,fTSNOHblK7U,wyAI5Hy4VRQ,aqbZ5jk5Tg0",2.814129114151001
102.09797382354736,7,0,15:02:15,15:03:57,"DvN0_y23jek,aqbZ5jk5Tg0,fTSNOHblK7U,VL3VA5PMUZc,wyAI5Hy4VRQ,dedINq7dArs,H7MYL-XINOQ",3.322988748550415
89.58613157272339,6,0,15:48:05,15:49:35,"fTSNOHblK7U,VL3VA5PMUZc,wyAI5Hy4VRQ,aqbZ5jk5Tg0,DvN0_y23jek,H7MYL-XINOQ",2.513998508453369
47.8506875038147,6,6,16:49:11,16:49:59,"vjVo7i-taRU,aqbZ5jk5Tg0,H7MYL-XINOQ,fTSNOHblK7U,wyAI5Hy4VRQ,DvN0_y23jek",5.504199504852295
34.315717458724976,6,6,16:51:22,16:51:56,"aqbZ5jk5Tg0,fTSNOHblK7U,vjVo7i-taRU,DvN0_y23jek,H7MYL-XINOQ,wyAI5Hy4VRQ",2.5092239379882812
33.804704666137695,6,5,16:53:46,16:54:20,"vjVo7i-taRU,wyAI5Hy4VRQ,fTSNOHblK7U,DvN0_y23jek,H7MYL-XINOQ,aqbZ5jk5Tg0",2.214524984359741
455.8824563026428,6,0,16:55:07,17:02:43,"H7MYL-XINOQ,vjVo7i-taRU,aqbZ5jk5Tg0,DvN0_y23jek,wyAI5Hy4VRQ,fTSNOHblK7U",3.1273374557495117
28.808753967285156,5,2,18:04:14,18:04:43,"aqbZ5jk5Tg0,DvN0_y23jek,vjVo7i-taRU,_jeA7U-QWJs,kmFTyw3oq1U",2.854538679122925
28.05942463874817,5,0,18:10:24,18:10:52,"_jeA7U-QWJs,kmFTyw3oq1U,aqbZ5jk5Tg0,DvN0_y23jek,vjVo7i-taRU",3.021573305130005
21.813953638076782,3,0,18:26:35,18:26:56,"kmFTyw3oq1U,vjVo7i-taRU,_jeA7U-QWJs",2.543687582015991
23.94046688079834,3,1,19:01:26,19:01:50,"xUjF57g4B7k,_jeA7U-QWJs,kmFTyw3oq1U",2.1775012016296387
31.45009136199951,4,2,19:24:49,19:25:20,"_jeA7U-QWJs,xUjF57g4B7k,l87Yd_8zcoM,ePvmq76njEI",2.86474609375
49.26165556907654,8,4,20:05:04,20:05:53,"xUjF57g4B7k,_jeA7U-QWJs,BMk_307_vos,sZSt0B7PaqQ,tDQxgGJcSis,_6ot3cefN7w,ePvmq76njEI,l87Yd_8zcoM",2.865281343460083
48.10951066017151,9,1,20:21:43,20:22:31,"xUjF57g4B7k,MrJZOrmZrNs,tDQxgGJcSis,_6ot3cefN7w,sZSt0B7PaqQ,ePvmq76njEI,BMk_307_vos,l87Yd_8zcoM,_jeA7U-QWJs",2.632577896118164
69.25632405281067,12,6,21:14:22,21:15:32,"PClh7shRaaA,ePvmq76njEI,sZSt0B7PaqQ,xbQqQDWZ2p4,xUjF57g4B7k,BMk_307_vos,9-OwFlLWK4E,alO4hTErWZA,9go46Sb4Uk4,MrJZOrmZrNs,g8RAtgw6jxY,tDQxgGJcSis",3.625110387802124
63.5566520690918,11,1,21:44:51,21:45:55,"tDQxgGJcSis,xUjF57g4B7k,cjMt73J_B2w,sZSt0B7PaqQ,ePvmq76njEI,g8RAtgw6jxY,9-OwFlLWK4E,9go46Sb4Uk4,alO4hTErWZA,PClh7shRaaA,xbQqQDWZ2p4",6.245224714279175
66.48031997680664,13,3,22:02:12,22:03:19,"9-OwFlLWK4E,sZSt0B7PaqQ,PClh7shRaaA,g8RAtgw6jxY,bNigEFHdXyE,NvWXgSTv-D8,cjMt73J_B2w,HCPBYsN0ua8,xbQqQDWZ2p4,tDQxgGJcSis,ePvmq76njEI,alO4hTErWZA,9go46Sb4Uk4",8.39733076095581
56.175605058670044,12,1,22:30:50,22:31:46,"PClh7shRaaA,tDQxgGJcSis,sZSt0B7PaqQ,lOGqB51cTjE,ePvmq76njEI,cjMt73J_B2w,9go46Sb4Uk4,NvWXgSTv-D8,g8RAtgw6jxY,xbQqQDWZ2p4,HCPBYsN0ua8,bNigEFHdXyE",3.1716110706329346
45.70622730255127,12,2,22:53:35,22:54:20,"0s_p-0PY3o0,xbQqQDWZ2p4,9go46Sb4Uk4,bNigEFHdXyE,lOGqB51cTjE,g8RAtgw6jxY,NvWXgSTv-D8,HCPBYsN0ua8,fh6-D2Cthfg,sZSt0B7PaqQ,PClh7shRaaA,cjMt73J_B2w",2.011215925216675
