Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
44.02434849739075,1,1,09:27:31,09:28:15,51YHE7iMN3I,29.866291284561157
58.142542362213135,3,2,11:00:58,11:01:56,"51YHE7iMN3I,Y9RESuMVaX8,zrRuUDE8rf4",27.35617208480835
49.41025733947754,3,1,12:10:17,12:11:07,"x3kMAKiPjTA,Y9RESuMVaX8,zrRuUDE8rf4",30.233651638031006
51.9053521156311,2,1,13:45:02,13:45:54,"chI5fJIWMJE,Y9RESuMVaX8",34.35965371131897
61.11760497093201,2,1,14:54:51,14:55:52,"wEDuJGI8pUQ,Y9RESuMVaX8",32.27115201950073
78.32967591285706,1,1,17:42:32,17:43:50,Baakx-J5gyI,61.71479535102844
65.04599714279175,5,5,19:01:47,19:02:52,"9u_I1k65MYE,dwllTZPu0t0,jO01Jz7JBCg,c8SnBwq_H3M,2rFZvoRmVSo",27.084558248519897
52.492793798446655,6,1,19:04:55,19:05:47,"9u_I1k65MYE,dwllTZPu0t0,jO01Jz7JBCg,c8SnBwq_H3M,2rFZvoRmVSo,L9mWLqF-oaY",28.18605637550354
68.3633337020874,7,7,21:13:42,21:14:50,"D3rTt5WElFE,uvGrdiRmO6c,GsgbCSC6d50,gZIBVEfdg0s,o8D5b7a-9iQ,cvTcU1Mrk_s,NTim4H9kjKE",28.61077046394348
47.54592514038086,4,1,21:55:34,21:56:22,"LTcpdUrF4iM,D3rTt5WElFE,cvTcU1Mrk_s,NTim4H9kjKE",28.46953058242798
70.12106251716614,10,6,22:12:36,22:13:46,"LTcpdUrF4iM,D3rTt5WElFE,B_i5piad0mY,ROgREwSEsDU,Satfe2Wdk4s,cvTcU1Mrk_s,eKSDsULhWtI,ChwsW0RU4Mc,NTim4H9kjKE,oC5blKVTPQ4",27.441900730133057
95.0593364238739,8,1,23:09:01,23:10:36,"D3rTt5WElFE,ROgREwSEsDU,Satfe2Wdk4s,cvTcU1Mrk_s,eKSDsULhWtI,gqjhEvbPcUw,ChwsW0RU4Mc,oC5blKVTPQ4",27.601779460906982
