Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked
98.7049331665039,2,2,09:52:10,09:53:49,"uT8S0gTMgEM, -ug2YXhnxnQ"
150.9897587299347,3,3,18:09:43,18:12:14,"XoRXT-a3Rhs, 3WTXvpPufvA, BrxvsUGLi6s"
133.68311381340027,4,2,18:17:57,18:20:10,"4vGlRYiSE64, _ADU8uoDeZA"
162.95961594581604,8,7,19:26:07,19:28:50,"VRMqa8DwCqs, WTuTPpx68DA, htCXVRneHhk, vIVidPkqqa4, vOneO8KGQ6g, ZADmgOHS4C4, ujhFwktnLgo"
119.14107084274292,9,1,19:38:44,19:40:44,raW7jdEU0D0
154.34638595581055,11,6,20:45:12,20:47:47,"sDn6ltLAkaw, HnAnp9FfDuU, 0pb1J47J1VQ, npxRJ47nGvY, 2rR9r6GVPFw, Ha8_7IzqNFU"
181.51850032806396,16,8,21:37:33,21:40:34,"dxMiJVQVDfw, NJu0qsmHycY, sf6963hzHB4, qqlSaDZe4Ys, dXLDXlVZ7l0, Xd_6_qgkn48, FxA1D461pS8, Bkn0aj3VP7s"
173.00576663017273,18,3,22:00:39,22:03:32,"10DbOk1b1e0, OGonv6jZZPI, Ol3GkXSbXW0"
150.6408360004425,20,2,22:03:52,22:06:22,"_bArZTfjHW0, 62Z8dsmzkS8"
131.87276196479797,20,1,22:11:33,22:13:45,MDHC_MProMs
125.22683000564575,19,2,22:48:19,22:50:24,"IqLgMo7OiJI, 0okfs8kkm9o"
115.18113017082214,14,2,23:19:58,23:21:53,"aBfh_aJK6TY, hfQUTfDR9oQ"
60.50430679321289,11,0,23:55:16,23:56:17,
