Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked
120.60810708999634,8,7,11:14:00,11:16:01,"gQNvJejZl40, 1fT_wz7X8TM, CpRvflsQtNE, cFICtA_sBwE, 4oHXVXv9cYY, okuGibvAAJE, mysPbUH-PBM"
103.51609563827515,7,1,11:52:50,11:54:34,wSlvA15dxEs
124.40522623062134,9,3,12:29:14,12:31:18,"RBpHDlgkRGM, DyoaLNWhOS4, a6gParupPRI"
250.5900456905365,7,2,13:47:00,13:51:10,"iNA0CsltTX8, 3m9OsJ3n3gQ"
110.64194297790527,8,2,14:42:02,14:43:53,"fXLHDJf9ml8, gOCcftELZAU"
116.61214423179626,9,0,15:04:27,15:06:23,
100.98833394050598,8,1,16:04:48,16:06:29,V7Z7t23VZbQ
97.82721018791199,9,2,16:08:42,16:10:20,"y3DCfZmX8iA, M03XDFTvreY"
95.94551920890808,6,0,16:38:25,16:40:01,
93.42633438110352,7,2,17:04:30,17:06:04,"ps8Jbud6_Ps, HGM77NSVrv4"
104.9194483757019,5,0,17:20:05,17:21:50,
112.88549661636353,9,7,19:23:26,19:25:19,"GctNU3HG2SQ, y03kt_6Wvio, 26QK6Sy23rE, uEJGfzLkuNY, DpmOjCfUaqY, z3lbeiMpiaM, 936Gdy8o2t8"
128.2383577823639,14,2,20:40:39,20:42:47,"QA8KoMko9u8, WXNSN19R6LU"
152.6043677330017,14,7,21:04:58,21:07:30,"r2bGGuONisM, SyaY9MOm5rQ, d-yYhf3pPbs, uVVpqm5VHiA, wVnE6T0E3yg, WnOAS5x_BQ8, RABx39oDfh4"
125.9350574016571,14,3,21:32:37,21:34:43,"lzDOg8DQOGE, z1pN2fPRcIw, Z1sV804r_84"
138.26673769950867,16,3,22:01:28,22:03:46,"0Ag9h1fuRFc, dWNcTOJ5DyM, PJi5CVjB_a4"
