Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
30.247862815856934,2,2,07:27:08,07:27:39,"zxvJegPk8v0,7-ogX_bqo9Q",7.42745304107666
33.88258147239685,2,2,09:51:48,09:52:22,"LSEsZHrxv2o,ANVGnpFa-gU",12.693521499633789
32.1434907913208,5,4,13:45:41,13:46:13,"FdWnfVuutws,LSEsZHrxv2o,CS13fISjnmA,Xr4LJEPMCZc,8J30L8myCKc",2.7390296459198
25.651435136795044,5,2,15:37:50,15:38:16,"FdWnfVuutws,8J30L8myCKc,CS13fISjnmA,EMqz-n8Z-xM,0IxDAhUBSK4",2.7646474838256836
32.51440143585205,7,2,16:19:50,16:20:22,"FdWnfVuutws,oIqog5CPrio,a7An6QSbZu0,0IxDAhUBSK4,CS13fISjnmA,EMqz-n8Z-xM,8J30L8myCKc",2.7246875762939453
70.77586221694946,10,4,18:07:16,18:08:26,"FdWnfVuutws,Q6iasUl83Hk,8J30L8myCKc,6kzBnpxr17k,0IxDAhUBSK4,rVBkDLo3yT8,oIqog5CPrio,qb_fih6glZk,EMqz-n8Z-xM,a7An6QSbZu0",6.379938125610352
35.13578414916992,6,0,18:50:34,18:51:09,"Q6iasUl83Hk,6kzBnpxr17k,rVBkDLo3yT8,oIqog5CPrio,qb_fih6glZk,0IxDAhUBSK4",5.809535503387451
30.42796802520752,8,4,19:30:02,19:30:33,"O-qj4xaTH70,6kzBnpxr17k,Q6iasUl83Hk,rVBkDLo3yT8,HQ0JX8SD-5E,zCAgfQpkODw,-I9f8QCr4-w,0IxDAhUBSK4",1.984126091003418
40.56168484687805,12,4,20:05:24,20:06:05,"O-qj4xaTH70,Q6iasUl83Hk,HQ0JX8SD-5E,NSU-LEyAhBc,rGlfi9brQM4,-I9f8QCr4-w,hZD8H3skFsA,rVBkDLo3yT8,zCAgfQpkODw,k_2P7N_4y_k,6kzBnpxr17k,0IxDAhUBSK4",4.108668088912964
71.91687798500061,15,9,21:05:43,21:06:55,"rVBkDLo3yT8,Cq10mbb7w54,OKbS_LPVVRU,mkzdRokbdAg,wMkth3OwY-g,XzWIy3iwxJ8,hZD8H3skFsA,k_2P7N_4y_k,NSU-LEyAhBc,hgIhAh72zJs,Q6iasUl83Hk,_tBPkFRDlY4,G2067yCTvKg,rGlfi9brQM4,8xYuc3J6wKo",8.673988342285156
64.75959658622742,13,2,21:30:08,21:31:13,"8xYuc3J6wKo,XzWIy3iwxJ8,hgIhAh72zJs,Cq10mbb7w54,NSU-LEyAhBc,wMkth3OwY-g,hOjNCizER0U,hZD8H3skFsA,G2067yCTvKg,OKbS_LPVVRU,_tBPkFRDlY4,mkzdRokbdAg,rVBkDLo3yT8",3.541808843612671
