Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
21.725640535354614,1,1,08:37:03,08:37:25,1JgBRUOdDdQ,2.843517541885376
19.054262399673462,2,1,09:03:55,09:04:14,"1JgBRUOdDdQ,zrQh12LbCsE",2.78888201713562
18.745989322662354,2,0,09:38:37,09:38:55,"1JgBRUOdDdQ,zrQh12LbCsE",3.3950607776641846
103.609689950943,3,2,11:12:21,11:14:05,"BWYVZlCNUb4,0YjRYNhPtXA,1JgBRUOdDdQ",16.73462176322937
24.647602796554565,3,2,12:57:53,12:58:17,"0YjRYNhPtXA,xc7P57UG6b8,7uL55wBG7Jc",2.0361499786376953
27.269214391708374,4,1,13:06:15,13:06:42,"G5CiKOemgxM,0YjRYNhPtXA,7uL55wBG7Jc,xc7P57UG6b8",4.030433893203735
27.09007501602173,2,2,16:03:41,16:04:08,"To2kOOARDLE,AGvN9S3o06c",2.639206647872925
25.24555015563965,4,3,17:30:30,17:30:55,"To2kOOARDLE,JEmGGXAdKOE,grzpMh4QEUo,t9guKtpCF1w",2.570622682571411
38.96854901313782,6,2,18:10:39,18:11:18,"To2kOOARDLE,rPucz9rO2cg,grzpMh4QEUo,JEmGGXAdKOE,nmdxR97_Pqo,t9guKtpCF1w",3.642505645751953
34.463292598724365,6,2,18:59:04,18:59:39,"JEmGGXAdKOE,t9guKtpCF1w,nmdxR97_Pqo,fdn19qxRSJo,InlEh9k1V2E,grzpMh4QEUo",2.5091323852539062
39.010220527648926,8,4,19:38:16,19:38:55,"t9guKtpCF1w,Uthdg2qvQPU,E8hCyNAJ4_Y,ZEeKuPSI8iA,EIH4_Faup0Q,grzpMh4QEUo,fdn19qxRSJo,nmdxR97_Pqo",2.3500864505767822
44.079776763916016,12,5,20:13:08,20:13:52,"t9guKtpCF1w,lVvSu1pFEWk,EIH4_Faup0Q,SZZrheGDS7Q,fdn19qxRSJo,Uthdg2qvQPU,grzpMh4QEUo,HWo0PBVTGS8,K6kJV6b3eqs,ZEeKuPSI8iA,PV8s0vkBvNM,E8hCyNAJ4_Y",2.3950672149658203
37.86267161369324,11,1,20:35:38,20:36:16,"SZZrheGDS7Q,PV8s0vkBvNM,lVvSu1pFEWk,Uthdg2qvQPU,fdn19qxRSJo,EIH4_Faup0Q,HWo0PBVTGS8,t9guKtpCF1w,grzpMh4QEUo,ycpOeEHY-gs,E8hCyNAJ4_Y",2.1440446376800537
74.25721049308777,17,11,21:37:49,21:39:03,"lVvSu1pFEWk,MwgdtjYI-7w,v8NACO3hOPA,ycpOeEHY-gs,EIH4_Faup0Q,SZZrheGDS7Q,pjsFiO5xsIw,Idw7WH1w8ZM,UPyLn-R_UI4,lv6aSlzEcSI,KOpHxKts7fA,peogttjWeqo,SyBNpYSTjLY,WW3fgded1zE,PV8s0vkBvNM,HWo0PBVTGS8,L4IhtpspDVk",2.221592426300049
