Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked
98.30192756652832,2,1,10:41:32,10:43:11,i6-kzoOvRpk
109.01810240745544,5,3,11:21:54,11:23:43,"DJcTQ5ezAb4, Lr-4cqXNSGI, NRSLAAkeh9Y"
86.5275399684906,2,1,14:39:21,14:40:47,4UxCxZe2xk0
89.42905330657959,4,2,15:12:16,15:13:45,"2IXDuBpriLU, R1WdxDtF0B4"
112.29199171066284,2,2,18:07:22,18:09:14,"28kE7LiAR6E, 3sQKxbrVhzY"
87.00094485282898,5,3,19:11:12,19:12:39,"rRw11ySYO6A, VoSXs-uIkiY, u5OM7nmv9c4"
118.21348237991333,9,4,20:08:47,20:10:45,"74pt-8UKmV4, MqtChRWN3ak, UGviRR7-5WU, LIaAhQbnDQ0"
137.91458797454834,13,9,21:41:19,21:43:37,"y1aUjPIfrUE, DpoVAL-Esbk, RPa43oI6dWQ, pXqUHGkp7xM, StcAOGBnPAc, kc3zwPBC06k, RHMITyqBdFg, K8DOkamwwiA, MFE8ZuKGUsU"
149.24093961715698,17,5,22:11:56,22:14:25,"pEMTQ1ikX6s, zmEKY3vv0oY, O1OkyN6Zjks, Awx-IYSXVhE, R79xpNktNrk"
143.7158715724945,18,3,22:40:00,22:42:24,"Pubcm8-YSrM, f0mCD0_68Gg, o0Gpsyd-XmM"
124.32882499694824,15,0,23:33:49,23:35:53,
