Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
28.276740312576294,3,2,06:51:42,06:52:10,"QPs1FZSOzR8,QrNzXKb1Rcg,oPP93EI56DY",3.8569352626800537
17.234734773635864,2,0,08:00:11,08:00:28,"QPs1FZSOzR8,QrNzXKb1Rcg",2.229076623916626
24.53913164138794,3,1,08:06:45,08:07:10,"4X8zGXSFx-A,QPs1FZSOzR8,QrNzXKb1Rcg",3.211271286010742
32.383861780166626,4,1,08:26:37,08:27:10,"QPs1FZSOzR8,ml2N1Zn6g7k,4X8zGXSFx-A,QrNzXKb1Rcg",4.6047868728637695
30.512478590011597,4,0,10:47:14,10:47:44,"ml2N1Zn6g7k,QrNzXKb1Rcg,4X8zGXSFx-A,v7Ll1gvuloE",4.309062957763672
31.7018826007843,6,3,11:29:30,11:30:01,"ml2N1Zn6g7k,iPyE1YhoP40,4X8zGXSFx-A,HxZdSC66TDE,enypXyZq9pQ,v7Ll1gvuloE",3.090075969696045
18.373310327529907,3,0,16:51:34,16:51:52,"ml2N1Zn6g7k,X6xyHqoUT8E,4RiG5bEsWso",4.36157488822937
22.582045316696167,3,2,16:52:22,16:52:45,"X6xyHqoUT8E,4RiG5bEsWso,ml2N1Zn6g7k",2.3593859672546387
36.720255851745605,8,6,18:08:58,18:09:35,"CXqYk3W5ARM,ml2N1Zn6g7k,Ave8yJxGJYk,4RiG5bEsWso,0YGc137vs70,rQ8qAfIU2kA,4QIvGHQMu0E,1FgVKSgxBxs",2.8561325073242188
39.02539563179016,9,0,19:14:13,19:14:52,"=""font-size,CXqYk3W5ARM,ml2N1Zn6g7k,Ave8yJxGJYk,rQ8qAfIU2kA,A8hPrBEv6zk,9Z81DQCERtU,-L-IMIfOQPU,4QIvGHQMu0E",3.971492290496826
44.870197057724,10,4,20:20:07,20:20:52,"ucgcKx8cZws,9Z81DQCERtU,DjBqwXUZ69w,qtEDpN9GAC4,=""font-size,CXqYk3W5ARM,-L-IMIfOQPU,ml2N1Zn6g7k,uQWxKrPMv4M,Ave8yJxGJYk",2.6465749740600586
51.66850233078003,10,7,21:37:22,21:38:14,"qtEDpN9GAC4,tLKGN2wuHas,4lAZUuNY7VQ,wh03vmqSioQ,PmB8F0Q1evY,AF69g8Ds7QY,ucgcKx8cZws,0nnalTsRP1c,Ave8yJxGJYk,5JDC6ssRcmU",5.334551811218262
29.07093358039856,9,1,21:48:46,21:49:15,"qtEDpN9GAC4,ucgcKx8cZws,tLKGN2wuHas,5JDC6ssRcmU,PmB8F0Q1evY,wh03vmqSioQ,0nnalTsRP1c,4lAZUuNY7VQ,AF69g8Ds7QY",3.3540050983428955
81.22694754600525,21,13,22:04:24,22:05:45,"K8V_SP5iulw,AF69g8Ds7QY,q5GNufPxdDQ,bXR8V-KCjvw,3WOuuYAUubI,PmB8F0Q1evY,r0K7lRSfPDw,GGgHtn_1Gxs,D3zOwdsaQ5M,HghhNmJnM3I,4lAZUuNY7VQ,ffmDgnP4oew,0nnalTsRP1c,w9cRv0cdR4w,ucgcKx8cZws,37N2DJWUD3c,5JDC6ssRcmU,wh03vmqSioQ,bURJvGRMH3o,7IxckUagL7E,qtEDpN9GAC4",5.5402913093566895
60.12828326225281,20,0,22:15:38,22:16:38,"w9cRv0cdR4w,K8V_SP5iulw,ucgcKx8cZws,4lAZUuNY7VQ,GGgHtn_1Gxs,q5GNufPxdDQ,3WOuuYAUubI,wh03vmqSioQ,bXR8V-KCjvw,AF69g8Ds7QY,HghhNmJnM3I,PmB8F0Q1evY,0nnalTsRP1c,r0K7lRSfPDw,D3zOwdsaQ5M,37N2DJWUD3c,7IxckUagL7E,bURJvGRMH3o,ffmDgnP4oew,5JDC6ssRcmU",0.8453898429870605
58.35999059677124,19,1,22:31:50,22:32:48,"K8V_SP5iulw,ucgcKx8cZws,4lAZUuNY7VQ,q5GNufPxdDQ,w9cRv0cdR4w,GGgHtn_1Gxs,O5pRBOkriyA,3WOuuYAUubI,HghhNmJnM3I,0nnalTsRP1c,bXR8V-KCjvw,r0K7lRSfPDw,PmB8F0Q1evY,D3zOwdsaQ5M,AF69g8Ds7QY,bURJvGRMH3o,37N2DJWUD3c,ffmDgnP4oew,7IxckUagL7E",0.797583818435669
62.33896517753601,19,3,23:02:30,23:03:32,"w9cRv0cdR4w,O5pRBOkriyA,K8V_SP5iulw,ucgcKx8cZws,r0K7lRSfPDw,3WOuuYAUubI,GGgHtn_1Gxs,q5GNufPxdDQ,bXR8V-KCjvw,4lAZUuNY7VQ,7IxckUagL7E,EdYmvM0u3_4,bURJvGRMH3o,pso9CTi7Auo,AF69g8Ds7QY,vUxtqY0qtSk,0nnalTsRP1c,D3zOwdsaQ5M,ffmDgnP4oew",1.169828176498413
