Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked
140.99107789993286,6,6,09:25:23,09:27:44,"0ycr49JQiEI, vCStNEcGrV4, szIEmXZWh2w, XtEHXsHuamA, txUVTMzyKsM, K6_ZES8NQgI"
216.4230341911316,6,2,11:08:27,11:12:04,"rQwmMfRehsU, fHTH5FomokQ"
97.54510951042175,1,0,13:37:30,13:39:08,
77.10955166816711,2,2,15:13:18,15:14:35,"AczcfXLz3GI, N1DEo_32-t4"
85.30505156517029,3,1,16:31:52,16:33:18,DdF3cl-IBlM
84.20297288894653,4,1,17:23:19,17:24:43,Id1MVGAV8S8
96.00622391700745,7,5,19:29:04,19:30:40,"5R-g_QQLlpQ, y9VqkUh7l4A, NUIjaMi_ZyU, Yf8OLFwF8YU, d_6lVG28FEs"
79.63613724708557,4,0,19:49:38,19:50:58,
101.57414627075195,8,5,20:08:15,20:09:56,"abuyCDr3snU, Rak2qO3lN_w, 4yppCemn5Zs, O2XOdeRagQE, mZ4fG3e3CHE"
111.25364136695862,9,1,20:30:29,20:32:21,i2-L7IzwzGg
158.36043620109558,15,7,21:05:51,21:08:29,"hK82X_pcj90, GIf_Y-2hTh0, ZPNJSNsKcto, POZUJxHMTes, ZpMSE32v6QI, 4jq-1rpyzS8, N6fIH1f3bNA"
150.38255429267883,15,6,22:22:50,22:25:21,"FK6qwXZm-2c, n_6Wdkv97wo, gJYh6hDykO8, knh4S3bYYoQ, BWkeEmrfmzk, diNw3lRR1J4"
302.22426772117615,19,6,23:10:45,23:15:48,"l9sZF3F0kFE, 9oJ0STzLRTc, 43NsdiPXeMQ, ov-dbRq1HwU, Ia2wuspCIhc, e0O0IQut740"
