Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
26.247944831848145,3,2,11:24:29,11:24:55,"q2TNyqz-K00,AyBH0OS-eps,_abSCBfB4CA",3.2531955242156982
45.59300637245178,5,5,16:32:35,16:33:21,"XLMCbWMXjpI,Oe2_FFHSXzI,q2TNyqz-K00,7iA5JYcqF-U,BZ1TnCg5oxI",5.057427406311035
55.746639251708984,4,3,19:35:03,19:35:59,"8lLTNBX1U_M,q2TNyqz-K00,vAHqfSTI04c,OqFeuW5MAAY",20.94739866256714
33.235859870910645,3,0,20:00:10,20:00:43,"OqFeuW5MAAY,8lLTNBX1U_M,vAHqfSTI04c",8.541496753692627
52.78710627555847,5,4,20:58:32,20:59:25,"-kQ4ClHr_Nk,vAHqfSTI04c,T0fbqaJF6uw,Ox6jMbM9148,cC0zGAyUoTI",12.145045518875122
33.90105366706848,6,3,21:22:08,21:22:42,"Ox6jMbM9148,cC0zGAyUoTI,qVJnt4dMHxM,T0fbqaJF6uw,Of44uB_K04M,Gi5s0k5NOmg",1.144352674484253
49.450822830200195,11,6,22:04:53,22:05:43,"Ox6jMbM9148,cC0zGAyUoTI,qVJnt4dMHxM,o3WMEnq65uU,PB32Iz8oy1Q,Of44uB_K04M,yhw7zYVPhxc,ul-B3bgncEc,Gi5s0k5NOmg,2kfZ_SZnNOk,9Q7SzZ1RNqo",0.8774998188018799
46.597453594207764,10,0,22:28:38,22:29:25,"PB32Iz8oy1Q,yhw7zYVPhxc,qVJnt4dMHxM,o3WMEnq65uU,Gi5s0k5NOmg,ul-B3bgncEc,2kfZ_SZnNOk,Of44uB_K04M,cC0zGAyUoTI,9Q7SzZ1RNqo",6.050951242446899
39.58616781234741,9,1,23:04:15,23:04:55,"yhw7zYVPhxc,PB32Iz8oy1Q,9Q7SzZ1RNqo,8hFWqxVbhrA,ul-B3bgncEc,o3WMEnq65uU,Gi5s0k5NOmg,2kfZ_SZnNOk,Of44uB_K04M",0.8571040630340576
38.74928069114685,7,1,23:30:57,23:31:36,"o3WMEnq65uU,Rn650l_kw3w,PB32Iz8oy1Q,8hFWqxVbhrA,ul-B3bgncEc,9Q7SzZ1RNqo,Gi5s0k5NOmg",0.8948280811309814
