Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
22.025996208190918,2,2,06:24:22,06:24:44,"sv1FDqyprjo,et8HYdSoQ-Q",2.1401429176330566
20.8365261554718,2,1,08:01:09,08:01:30,"9yh8T8_zg44,sv1FDqyprjo",3.055025339126587
21.18482732772827,3,1,09:15:44,09:16:06,"9yh8T8_zg44,agQdFFGgMag,sv1FDqyprjo",3.2527334690093994
28.919283866882324,5,3,11:19:03,11:19:32,"9yh8T8_zg44,imRmQw25KLU,sv1FDqyprjo,N8nN7RypazU,kDxlYBIGSI4",2.5219459533691406
37.35997438430786,8,7,13:22:18,13:22:55,"e3aLrU5e3F8,FJeACI52ifQ,EM00prKcDvc,YDwIWWzGCqg,ZtYKsiZoaFw,N8nN7RypazU,LMUJ0b1QtWE,xNXg2__JF2Y",4.960770606994629
40.1595675945282,10,6,16:33:30,16:34:10,"gySuNrj469I,EM00prKcDvc,ZtYKsiZoaFw,oFvzKG8P2J4,FJeACI52ifQ,Ry0CnX77H8w,b9-6M0KYIRI,mdJ4KBC0bvo,P5N1munYDnI,68lbaTRP5-4",2.935814142227173
33.11140537261963,5,2,18:45:24,18:45:57,"EM00prKcDvc,kQRPKNrjQcI,Ry0CnX77H8w,u13SJEcWl5E,68lbaTRP5-4",7.606059551239014
61.64678335189819,16,15,21:39:12,21:40:14,"QPzougWpQUc,8rDoqUqfbQc,mcX3IzWtNmU,L1ZoyKeNQsg,2ZVUiVeKEK0,GR83g-cXfRI,66W5jDfMBUg,W06CdenQJJA,AEoRx6hxcrY,Ax3x710K4V0,-htsjNTaHk4,aCLsK0CJBKY,6T1uJp_-EhI,huajaJMS8SU,a-Ky8Vxx3ow,z9QEuFkqLo4",3.661524772644043
92.75891280174255,18,1,22:03:58,22:05:30,"2ZVUiVeKEK0,Ax3x710K4V0,huajaJMS8SU,6T1uJp_-EhI,AEoRx6hxcrY,L1ZoyKeNQsg,8rDoqUqfbQc,i9H07Z-ZOOM,GR83g-cXfRI,66W5jDfMBUg,QPzougWpQUc,W06CdenQJJA,-htsjNTaHk4,a-Ky8Vxx3ow,z9QEuFkqLo4,llfipxlb7aw,mcX3IzWtNmU,aCLsK0CJBKY",0.9518423080444336
35.877976179122925,9,1,23:00:37,23:01:13,"L1ZoyKeNQsg,a-Ky8Vxx3ow,i9H07Z-ZOOM,GR83g-cXfRI,huajaJMS8SU,QPzougWpQUc,t3Dyg0PrrnA,llfipxlb7aw,z9QEuFkqLo4",2.32283353805542
37.078901529312134,9,2,23:16:49,23:17:26,"i9H07Z-ZOOM,t3Dyg0PrrnA,QPzougWpQUc,GR83g-cXfRI,a-Ky8Vxx3ow,0P4iAdo3Ozw,L1ZoyKeNQsg,-lvL5H35P5s,BujmzBSzQtk",0.6672563552856445
