Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
109.30527544021606,3,2,06:35:56,06:37:45,"Y-jJ7I5NJWQ,zIt4Mb-fnAk,DwoWRJ6M3po",4.716275930404663
19.72051215171814,2,1,08:27:59,08:28:19,"Y-jJ7I5NJWQ,UGa5mRFHT7A",4.469951629638672
23.419135332107544,3,1,09:43:47,09:44:10,"UGa5mRFHT7A,yF3WCi2q2-o,Y-jJ7I5NJWQ",3.4747939109802246
23.178700923919678,3,1,10:12:49,10:13:12,"UGa5mRFHT7A,yF3WCi2q2-o,Y-jJ7I5NJWQ",2.865652322769165
48.648457050323486,3,2,14:24:04,14:24:52,"rUypr-FVQIA,Y-jJ7I5NJWQ,F-tuFP_gdfc",14.914615869522095
30.83539867401123,6,3,16:20:14,16:20:45,"2W2ukQaN6aU,m-2EL-vR7Cw,rUypr-FVQIA,ozqsq2LrBNU,F-tuFP_gdfc,Y-jJ7I5NJWQ",3.5295867919921875
31.554320812225342,7,1,17:08:44,17:09:16,"Y-jJ7I5NJWQ,l7xosKx9S9M,rUypr-FVQIA,m-2EL-vR7Cw,2W2ukQaN6aU,ozqsq2LrBNU,vOLBfyEaA5w",5.477576494216919
41.999204874038696,7,1,18:04:28,18:05:10,"l7xosKx9S9M,Sbg6Zasakmo,2W2ukQaN6aU,rUypr-FVQIA,ozqsq2LrBNU,0YGc137vs70,Y-jJ7I5NJWQ",2.838601589202881
39.99155807495117,5,1,18:57:15,18:57:55,"KAmYUmoNA2k,Sbg6Zasakmo,ozqsq2LrBNU,l7xosKx9S9M,rUypr-FVQIA",3.2683987617492676
35.40549993515015,7,0,19:13:18,19:13:54,"=""font-size,bpOnqpc7xxM,ZhCDaLGIuG8,l7xosKx9S9M,Ggad-FSdE_o,rUypr-FVQIA,KAmYUmoNA2k",2.6302568912506104
36.850791692733765,6,3,19:41:00,19:41:37,"rUypr-FVQIA,Ggad-FSdE_o,l7xosKx9S9M,ZhCDaLGIuG8,bpOnqpc7xxM,=""font-size",2.3845553398132324
28.641958475112915,6,4,20:33:05,20:33:34,"rUypr-FVQIA,DUi6fODPqP4,vUrfcMmopM0,jkRxnPbqxqM,yp19LT9qJe4,bpOnqpc7xxM",2.3090498447418213
37.840818643569946,10,4,21:10:08,21:10:46,"900hRooutsY,bpOnqpc7xxM,vUrfcMmopM0,ykSzhsvrgNs,9OHlmwFrvTk,CA5Pr3KVgFw,jkRxnPbqxqM,rUypr-FVQIA,yp19LT9qJe4,DUi6fODPqP4",1.7345616817474365
32.21547532081604,10,0,21:16:52,21:17:24,"vUrfcMmopM0,CA5Pr3KVgFw,900hRooutsY,yp19LT9qJe4,jkRxnPbqxqM,DUi6fODPqP4,bpOnqpc7xxM,ykSzhsvrgNs,rUypr-FVQIA,9OHlmwFrvTk",1.8259985446929932
37.479270696640015,10,0,21:40:41,21:41:18,"ykSzhsvrgNs,vUrfcMmopM0,DUi6fODPqP4,9OHlmwFrvTk,900hRooutsY,CA5Pr3KVgFw,bpOnqpc7xxM,rUypr-FVQIA,yp19LT9qJe4,jkRxnPbqxqM",2.1778862476348877
69.88255906105042,15,7,22:11:35,22:12:45,"vUrfcMmopM0,900hRooutsY,knkGoi3t-6k,CA5Pr3KVgFw,bpOnqpc7xxM,9OHlmwFrvTk,d9Kzx2nYxcw,WR9XEG_JHdE,oF5BIvPHSeI,jkRxnPbqxqM,BDOavZ7v_m0,DUi6fODPqP4,rUypr-FVQIA,j1dBQm8zHTk,nw97E868q1U",1.1514508724212646
40.65239238739014,10,1,23:17:53,23:18:33,"vUrfcMmopM0,9OHlmwFrvTk,knkGoi3t-6k,WR9XEG_JHdE,d9Kzx2nYxcw,sJ4eAOoV8Nw,bpOnqpc7xxM,oF5BIvPHSeI,BDOavZ7v_m0,rUypr-FVQIA",1.494391918182373
