Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked
43.46009373664856,0,,09:32:10,09:32:53,
80.9792594909668,4,3,15:15:53,15:17:14,"tZcAKNO3KgY, ADwgSegKJqo, ltnq_HsyAbc"
88.09563684463501,3,0,16:08:03,16:09:32,
69.80822944641113,2,1,16:40:05,16:41:15,EVcwZoSABaY
75.01978516578674,3,2,17:04:13,17:05:28,"_uJPzev14y4, oolgboSeGKo"
84.04900765419006,4,1,17:50:14,17:51:38,0uBrFFjKYbQ
118.21740126609802,8,5,18:30:12,18:32:11,"kk5JEUMtqys, pvWJs35sU2U, k-CoMK3Xtvc, 4JQJT4PfLcI, sCtjd4pgva8"
114.25391101837158,7,2,19:12:09,19:14:03,"xxpfNudaGBI, ZIQAAwpTVM4"
95.06101703643799,7,0,19:44:56,19:46:31,
148.69180178642273,17,15,21:11:35,21:14:04,"Uf1Sf1D1N2M, _ebv7C0d8-Y, 7jyJFLZaNYw, F4CUqq086ig, qk_3TTk_2To, RBEqJ_UjPlA, fovUsdifUtI, m_GXd8K-qr4, 2DZpSzFjYy0, DH8ze13d95k, DhdSR9CKgD8, HvLK0Q6g4l8, mB10sJ_fbuw, RLEE1C9qPc8, j5e8OwMmRyg"
131.09694004058838,15,0,21:36:49,21:39:00,
201.5203218460083,21,7,22:29:39,22:33:00,"Wwd7LciFTXI, HMQi_e9iVYQ, 3KzmXgBqHoQ, XSW_kaMHU1Q, Yvkya7Tg5Qk, h7qfqYm2lsU, CJdoZLwr_EA"
161.8257496356964,20,3,23:08:17,23:10:59,"MtiTpaPWfmg, 3y8oIuEkqQs, d_kpMHDR5p0"
155.80257987976074,18,1,23:36:06,23:38:41,VS6NIKAh9jc
