Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked,Check streamers time
86.47219753265381,1,0,09:23:32,09:24:59,h6pMXJA02pA,65.00040125846863
59.36555099487305,2,1,09:33:28,09:34:28,"h6pMXJA02pA,agXlzwEGrWU",35.93303084373474
61.1803457736969,2,1,13:26:10,13:27:11,"aE12VJeIH40,agXlzwEGrWU",35.587554931640625
66.77344608306885,2,2,16:09:22,16:10:28,"A0zycNj82OA,JpH5WIFLxjg",36.96663808822632
68.16717600822449,4,2,17:12:32,17:13:40,"A0zycNj82OA,T0yE3UKVp64,JpH5WIFLxjg,UkXuQMjNqrs",44.41788935661316
58.695289611816406,5,4,18:09:31,18:10:30,"6QGz5bWKnQA,OSGd88CNPhc,N-NxKVAa86E,JpH5WIFLxjg,zWyKLxB2FQE",31.83627200126648
70.79526686668396,6,3,19:19:29,19:20:40,"VdV1jtgyLUE,6QGz5bWKnQA,OSGd88CNPhc,N-NxKVAa86E,JpH5WIFLxjg,1MoE-wV1QFA",35.40436768531799
87.52759003639221,9,4,20:03:32,20:04:59,"VdV1jtgyLUE,6QGz5bWKnQA,OSGd88CNPhc,N-NxKVAa86E,ZCjV0CL7evQ,1MoE-wV1QFA,r2pRlWGfNNs,RqkW78KZLYA,K3WmcTxPXA4",46.45996022224426
66.2481963634491,8,1,20:24:40,20:25:47,"VdV1jtgyLUE,6QGz5bWKnQA,OSGd88CNPhc,ZCjV0CL7evQ,r2pRlWGfNNs,RqkW78KZLYA,K3WmcTxPXA4,XhIvjTShSOE",32.68920063972473
127.05411005020142,9,1,20:48:43,20:50:50,"VdV1jtgyLUE,6QGz5bWKnQA,OSGd88CNPhc,ZCjV0CL7evQ,r2pRlWGfNNs,RqkW78KZLYA,K3WmcTxPXA4,XhIvjTShSOE,zZt15oqpgW4",41.71903347969055
90.36403632164001,15,8,22:04:52,22:06:22,"6QGz5bWKnQA,OSGd88CNPhc,ZCjV0CL7evQ,KMxJxdaSmFw,MgyBFCj-XBU,gPkoMuZTcLU,r2pRlWGfNNs,d_EJ3fZId-s,RqkW78KZLYA,XhIvjTShSOE,WzSypfU-Ofs,tG7hIE8DeoU,WUSQuS_2b20,orNfAgwxI_4,zZt15oqpgW4",34.819453716278076
84.15420246124268,16,1,22:20:15,22:21:40,"6QGz5bWKnQA,OSGd88CNPhc,55z9F4RfflE,ZCjV0CL7evQ,KMxJxdaSmFw,MgyBFCj-XBU,gPkoMuZTcLU,r2pRlWGfNNs,d_EJ3fZId-s,RqkW78KZLYA,XhIvjTShSOE,WzSypfU-Ofs,tG7hIE8DeoU,WUSQuS_2b20,orNfAgwxI_4,zZt15oqpgW4",28.565767288208008
99.15334486961365,17,1,22:33:42,22:35:21,"1E89_UWLOPo,6QGz5bWKnQA,OSGd88CNPhc,55z9F4RfflE,ZCjV0CL7evQ,KMxJxdaSmFw,MgyBFCj-XBU,gPkoMuZTcLU,r2pRlWGfNNs,d_EJ3fZId-s,RqkW78KZLYA,XhIvjTShSOE,WzSypfU-Ofs,tG7hIE8DeoU,WUSQuS_2b20,orNfAgwxI_4,zZt15oqpgW4",28.896133184432983
120.8157274723053,12,0,22:57:21,22:59:22,"1E89_UWLOPo,6QGz5bWKnQA,OSGd88CNPhc,55z9F4RfflE,ZCjV0CL7evQ,KMxJxdaSmFw,MgyBFCj-XBU,gPkoMuZTcLU,r2pRlWGfNNs,tG7hIE8DeoU,orNfAgwxI_4,zZt15oqpgW4",30.14343237876892
